,Time Stamp,Tool ID,Tool Position,Tool Direction
0,2023-06-23 15:41:28.481255,2947,"(49.4201, 96.1253, -54.0695)","(0.0580806, 0.0646773, -0.996215)"
1,2023-06-23 15:41:28.498468,2947,"(49.2996, 96.1985, -53.1883)","(0.0572551, 0.0648106, -0.996254)"
2,2023-06-23 15:41:28.516147,2947,"(49.2533, 96.1086, -51.6283)","(0.0575607, 0.0638682, -0.996297)"
3,2023-06-23 15:41:28.533515,2947,"(49.1909, 96.377, -50.8603)","(0.0573953, 0.065681, -0.996189)"
4,2023-06-23 15:41:28.549732,2947,"(49.1889, 96.6874, -50.0081)","(0.0578773, 0.0681913, -0.995992)"
5,2023-06-23 15:41:28.567393,2947,"(49.1374, 96.6351, -49.466)","(0.0577475, 0.0671982, -0.996067)"
6,2023-06-23 15:41:28.584969,2947,"(49.1628, 96.5858, -50.3837)","(0.0575827, 0.0653907, -0.996197)"
7,2023-06-23 15:41:28.601646,2947,"(49.0381, 96.468, -49.9447)","(0.0567374, 0.0635903, -0.996362)"
8,2023-06-23 15:41:28.620584,2947,"(49.3211, 96.8804, -48.6043)","(0.0602005, 0.067768, -0.995883)"
9,2023-06-23 15:41:28.636409,2947,"(49.3121, 97.1175, -49.5998)","(0.0598307, 0.0690757, -0.995816)"
10,2023-06-23 15:41:28.652976,2947,"(49.3111, 97.2285, -50.414)","(0.0595742, 0.0695294, -0.995799)"
11,2023-06-23 15:41:28.671459,2947,"(49.2275, 97.2418, -51.0965)","(0.0586459, 0.069347, -0.995867)"
12,2023-06-23 15:41:28.687925,2947,"(49.1786, 97.0526, -51.8404)","(0.0579154, 0.0673435, -0.996047)"
13,2023-06-23 15:41:28.705688,2947,"(49.1676, 96.7385, -52.5132)","(0.0574593, 0.0642262, -0.99628)"
14,2023-06-23 15:41:28.723155,2947,"(49.2135, 96.649, -53.0895)","(0.0575071, 0.0632409, -0.99634)"
15,2023-06-23 15:41:28.740074,2947,"(49.2645, 96.498, -53.6119)","(0.0576418, 0.0617092, -0.996428)"
16,2023-06-23 15:41:28.757716,2947,"(49.3331, 96.3187, -54.081)","(0.058039, 0.0598992, -0.996516)"
17,2023-06-23 15:41:28.774541,2947,"(49.2405, 96.2592, -54.4283)","(0.057199, 0.0591585, -0.996608)"
18,2023-06-23 15:41:28.792765,2947,"(49.2482, 96.2734, -54.7685)","(0.0575528, 0.0590586, -0.996594)"
19,2023-06-23 15:41:28.809693,2947,"(49.1216, 96.3695, -55.1618)","(0.0573013, 0.0596251, -0.996575)"
20,2023-06-23 15:41:28.827725,2947,"(48.8924, 96.3118, -55.6891)","(0.0568397, 0.0585432, -0.996665)"
21,2023-06-23 15:41:28.845855,2947,"(48.4113, 96.2525, -56.236)","(0.0564111, 0.0563953, -0.996814)"
22,2023-06-23 15:41:28.862812,2947,"(47.6084, 96.1291, -56.9062)","(0.0539624, 0.0526625, -0.997153)"
23,2023-06-23 15:41:28.880045,2947,"(46.3458, 95.8335, -57.3287)","(0.0495512, 0.0445857, -0.997776)"
24,2023-06-23 15:41:28.897130,2947,"(45.0254, 95.3936, -57.8032)","(0.0445214, 0.0348855, -0.998399)"
25,2023-06-23 15:41:28.914348,2947,"(43.8625, 95.2979, -58.2812)","(0.0419828, 0.0302402, -0.998661)"
26,2023-06-23 15:41:28.932311,2947,"(42.6782, 95.467, -58.7902)","(0.039674, 0.027448, -0.998836)"
27,2023-06-23 15:41:28.949395,2947,"(41.3016, 95.626, -59.2078)","(0.037788, 0.0260644, -0.998946)"
28,2023-06-23 15:41:28.967855,2947,"(39.7236, 95.7688, -59.362)","(0.0345734, 0.0227723, -0.999143)"
29,2023-06-23 15:41:28.983613,2947,"(38.2366, 95.9886, -59.5302)","(0.0323972, 0.0198432, -0.999278)"
30,2023-06-23 15:41:29.003346,2947,"(38.5621, 99.6892, -61.6241)","(0.0397372, 0.0530567, -0.997801)"
31,2023-06-23 15:41:29.018390,2947,"(36.849, 100.587, -62.0119)","(0.0417607, 0.0646694, -0.997033)"
32,2023-06-23 15:41:29.036112,2947,"(35.0462, 100.745, -62.2744)","(0.0404571, 0.064705, -0.997084)"
33,2023-06-23 15:41:29.052923,2947,"(33.2751, 100.759, -62.2121)","(0.0379892, 0.0620341, -0.997351)"
34,2023-06-23 15:41:29.069910,2947,"(32.7864, 101.618, -63.5071)","(0.0374056, 0.0684706, -0.996952)"
35,2023-06-23 15:41:29.087499,2947,"(32.0544, 103.201, -64.9465)","(0.0384347, 0.0818223, -0.995906)"
36,2023-06-23 15:41:29.105822,2947,"(29.9964, 103.215, -64.0608)","(0.0372866, 0.0823253, -0.995908)"
37,2023-06-23 15:41:29.121705,2947,"(27.9943, 103.302, -63.5272)","(0.0361045, 0.0820772, -0.995972)"
38,2023-06-23 15:41:29.138863,2947,"(27.2928, 103.137, -60.6696)","(0.0342733, 0.0824936, -0.996002)"
39,2023-06-23 15:41:29.156243,2947,"(24.8536, 102.989, -61.4421)","(0.0325896, 0.0786654, -0.996368)"
40,2023-06-23 15:41:29.173742,2947,"(23.8978, 101.818, -59.1295)","(0.0291964, 0.0692879, -0.997169)"
41,2023-06-23 15:41:29.191272,2947,"(22.6054, 101.464, -56.3695)","(0.0242511, 0.0673203, -0.997437)"
42,2023-06-23 15:41:29.208437,2947,"(21.3447, 101.857, -53.6617)","(0.0217343, 0.072953, -0.997099)"
43,2023-06-23 15:41:29.225414,2947,"(19.8787, 102.061, -50.9211)","(0.0195022, 0.0772505, -0.996821)"
44,2023-06-23 15:41:29.242695,2947,"(17.9356, 101.86, -48.1865)","(0.0159102, 0.0775825, -0.996859)"
45,2023-06-23 15:41:29.260076,2947,"(15.6271, 101.668, -45.5404)","(0.011945, 0.0777741, -0.996899)"
46,2023-06-23 15:41:29.278599,2947,"(13.058, 101.516, -43.15)","(0.00776106, 0.0780764, -0.996917)"
47,2023-06-23 15:41:29.295845,2947,"(10.2615, 101.312, -41.3805)","(0.0041473, 0.0768261, -0.997036)"
48,2023-06-23 15:41:29.314056,2947,"(7.80781, 101.149, -40.1674)","(0.0011767, 0.0751136, -0.997174)"
49,2023-06-23 15:41:29.331164,2947,"(5.99824, 100.978, -39.1381)","(-0.000909881, 0.07285, -0.997342)"
50,2023-06-23 15:41:29.347133,2947,"(4.19715, 100.899, -38.7982)","(-0.00307685, 0.070333, -0.997519)"
51,2023-06-23 15:41:29.364799,2947,"(3.04674, 100.744, -38.2502)","(-0.00467813, 0.067678, -0.997696)"
52,2023-06-23 15:41:29.381864,2947,"(2.06484, 100.641, -37.9704)","(-0.00615409, 0.065248, -0.99785)"
53,2023-06-23 15:41:29.399671,2947,"(1.45368, 100.565, -37.8188)","(-0.00647908, 0.0634105, -0.997967)"
54,2023-06-23 15:41:29.417107,2947,"(1.09703, 100.517, -37.7396)","(-0.00650957, 0.0622566, -0.998039)"
55,2023-06-23 15:41:29.434062,2947,"(0.939462, 100.473, -37.7079)","(-0.00623263, 0.061051, -0.998115)"
56,2023-06-23 15:41:29.451388,2947,"(0.878979, 100.454, -37.7243)","(-0.00662315, 0.0601336, -0.998168)"
57,2023-06-23 15:41:29.468731,2947,"(1.00155, 100.446, -37.7501)","(-0.00692157, 0.0592387, -0.99822)"
58,2023-06-23 15:41:29.485464,2947,"(1.32594, 100.448, -37.7909)","(-0.00741089, 0.0586832, -0.998249)"
59,2023-06-23 15:41:29.503652,2947,"(1.97989, 100.44, -37.8473)","(-0.00715277, 0.0579535, -0.998294)"
60,2023-06-23 15:41:29.520899,2947,"(2.98435, 100.442, -37.9183)","(-0.00587789, 0.0571401, -0.998349)"
61,2023-06-23 15:41:29.537504,2947,"(4.31795, 100.466, -37.98)","(-0.00389246, 0.0567132, -0.998383)"
62,2023-06-23 15:41:29.555432,2947,"(5.85398, 100.485, -38.4417)","(-0.00116897, 0.0567175, -0.99839)"
63,2023-06-23 15:41:29.572806,2947,"(7.78412, 100.477, -38.386)","(0.0020005, 0.0574535, -0.998346)"
64,2023-06-23 15:41:29.590317,2947,"(9.9412, 100.387, -38.203)","(0.00537536, 0.0573189, -0.998341)"
65,2023-06-23 15:41:29.607617,2947,"(12.3375, 100.24, -38.0789)","(0.00934527, 0.0570659, -0.998327)"
