,Time Stamp,Tool ID,Tool Position,Tool Direction
0,2023-06-17 19:14:08.729265,448,"(55.6634, 100.883, -82.5605)","(0.127665, 0.0879565, -0.98791)"
1,2023-06-17 19:14:08.737374,448,"(55.8373, 100.975, -82.7049)","(0.128261, 0.088762, -0.98776)"
2,2023-06-17 19:14:08.746048,448,"(56.064, 101.051, -82.7853)","(0.128819, 0.089853, -0.987589)"
3,2023-06-17 19:14:08.755005,448,"(56.2632, 101.303, -82.9746)","(0.129795, 0.0919627, -0.987267)"
4,2023-06-17 19:14:08.763622,448,"(56.4526, 101.537, -83.1453)","(0.130564, 0.0940616, -0.986968)"
5,2023-06-17 19:14:08.772329,448,"(56.5578, 101.766, -83.3089)","(0.130699, 0.0960869, -0.986755)"
6,2023-06-17 19:14:08.780250,448,"(56.8512, 102.051, -83.5141)","(0.132221, 0.0987356, -0.98629)"
7,2023-06-17 19:14:08.789229,448,"(56.9247, 101.989, -83.6975)","(0.132146, 0.0983909, -0.986335)"
8,2023-06-17 19:14:08.797138,448,"(57.0763, 101.965, -83.8717)","(0.132831, 0.0982872, -0.986253)"
9,2023-06-17 19:14:08.806549,448,"(57.1189, 101.87, -84.0221)","(0.132474, 0.0976334, -0.986366)"
10,2023-06-17 19:14:08.815610,448,"(57.1037, 101.917, -84.1127)","(0.131804, 0.0980486, -0.986415)"
11,2023-06-17 19:14:08.822808,448,"(57.1244, 101.98, -84.2017)","(0.13127, 0.0986242, -0.986429)"
12,2023-06-17 19:14:08.829376,448,"(57.1943, 101.998, -84.3009)","(0.131278, 0.0987403, -0.986416)"
13,2023-06-17 19:14:08.839061,448,"(57.2293, 101.879, -84.4041)","(0.131018, 0.097588, -0.986565)"
14,2023-06-17 19:14:08.849521,448,"(57.2294, 101.87, -84.4725)","(0.130698, 0.0973624, -0.98663)"
15,2023-06-17 19:14:08.857208,448,"(57.3463, 102.005, -84.5354)","(0.131072, 0.0979629, -0.986521)"
16,2023-06-17 19:14:08.865871,448,"(57.5125, 102.261, -84.6626)","(0.132051, 0.0992637, -0.98626)"
17,2023-06-17 19:14:08.876541,448,"(57.5288, 102.335, -84.7282)","(0.131892, 0.0985776, -0.98635)"
18,2023-06-17 19:14:08.883057,448,"(57.4651, 102.527, -84.8285)","(0.130972, 0.0984936, -0.986481)"
19,2023-06-17 19:14:08.891599,448,"(57.5329, 102.793, -84.8931)","(0.131659, 0.0991824, -0.986321)"
20,2023-06-17 19:14:08.899269,448,"(57.5701, 103.126, -85.068)","(0.131767, 0.100764, -0.986146)"
21,2023-06-17 19:14:08.908601,448,"(57.5395, 103.367, -85.1674)","(0.131343, 0.101155, -0.986163)"
22,2023-06-17 19:14:08.919442,448,"(57.538, 103.632, -85.1507)","(0.131357, 0.101526, -0.986123)"
23,2023-06-17 19:14:08.927707,448,"(57.4556, 103.73, -85.2595)","(0.130432, 0.101184, -0.986281)"
24,2023-06-17 19:14:08.934204,448,"(57.524, 104.112, -85.2683)","(0.130886, 0.102617, -0.986072)"
25,2023-06-17 19:14:08.942912,448,"(57.6179, 104.403, -85.3316)","(0.131869, 0.103658, -0.985832)"
26,2023-06-17 19:14:08.951605,448,"(57.6378, 104.567, -85.1754)","(0.132354, 0.104333, -0.985696)"
27,2023-06-17 19:14:08.960227,448,"(57.6054, 104.659, -85.0569)","(0.132217, 0.10481, -0.985664)"
28,2023-06-17 19:14:08.972047,448,"(57.6368, 104.835, -84.8921)","(0.132769, 0.105845, -0.985479)"
29,2023-06-17 19:14:08.977733,448,"(57.5676, 104.778, -84.8551)","(0.132241, 0.105209, -0.985618)"
30,2023-06-17 19:14:08.989561,448,"(57.4048, 104.641, -84.8093)","(0.130695, 0.103034, -0.986054)"
31,2023-06-17 19:14:09.015611,448,"(57.2319, 104.438, -84.754)","(0.129302, 0.100949, -0.986453)"
