,Time Stamp,Tool ID,Tool Position,Tool Direction
0,2023-02-15 18:03:36.623375,2996,"(-59.7566, 107.769, -18.1391)","(-0.170815, 0.117548, 0.978266)"
1,2023-02-15 18:03:36.632515,2996,"(-59.6743, 107.149, -17.5962)","(-0.169895, 0.114528, 0.978785)"
2,2023-02-15 18:03:36.641545,2996,"(-59.597, 106.33, -17.0463)","(-0.169588, 0.111785, 0.979155)"
3,2023-02-15 18:03:36.651919,2996,"(-59.6137, 105.478, -16.67)","(-0.170914, 0.109697, 0.97916)"
4,2023-02-15 18:03:36.660011,2996,"(-59.6194, 104.598, -16.4779)","(-0.171933, 0.10771, 0.979203)"
5,2023-02-15 18:03:36.668048,2996,"(-59.5918, 103.842, -16.4214)","(-0.173403, 0.106911, 0.979031)"
6,2023-02-15 18:03:36.676799,2996,"(-59.6077, 103.197, -16.3285)","(-0.174733, 0.10554, 0.978943)"
7,2023-02-15 18:03:36.686486,2996,"(-59.6028, 102.605, -16.3106)","(-0.175329, 0.103432, 0.979062)"
8,2023-02-15 18:03:36.695534,2996,"(-59.5263, 102.154, -16.235)","(-0.174172, 0.102011, 0.979417)"
9,2023-02-15 18:03:36.704561,2996,"(-59.3955, 101.824, -16.1562)","(-0.171198, 0.0998775, 0.980161)"
10,2023-02-15 18:03:36.712595,2996,"(-59.331, 101.613, -16.1055)","(-0.170105, 0.0989638, 0.980444)"
11,2023-02-15 18:03:36.722062,2996,"(-59.1201, 101.512, -16.1774)","(-0.168647, 0.0982909, 0.980764)"
12,2023-02-15 18:03:36.729834,2996,"(-58.9035, 101.711, -16.3058)","(-0.166916, 0.0998171, 0.980906)"
13,2023-02-15 18:03:36.738993,2996,"(-58.8675, 101.964, -16.5427)","(-0.166717, 0.1014, 0.980777)"
14,2023-02-15 18:03:36.746707,2996,"(-58.8108, 102.519, -16.9607)","(-0.166499, 0.105265, 0.980407)"
15,2023-02-15 18:03:36.756306,2996,"(-58.59, 103.135, -17.3043)","(-0.16435, 0.108395, 0.980428)"
16,2023-02-15 18:03:36.764731,2996,"(-58.4589, 103.878, -17.7218)","(-0.163351, 0.112295, 0.980156)"
17,2023-02-15 18:03:36.773779,2996,"(-58.2806, 104.528, -17.9978)","(-0.161298, 0.113937, 0.980307)"
18,2023-02-15 18:03:36.782351,2996,"(-58.1722, 105.039, -18.1294)","(-0.158865, 0.112211, 0.980903)"
19,2023-02-15 18:03:36.790937,2996,"(-57.9815, 105.561, -18.3246)","(-0.156637, 0.112823, 0.981191)"
20,2023-02-15 18:03:36.799288,2996,"(-57.9587, 105.95, -18.3877)","(-0.15669, 0.112434, 0.981227)"
21,2023-02-15 18:03:36.807237,2996,"(-57.9867, 106.211, -18.3623)","(-0.157146, 0.112467, 0.98115)"
22,2023-02-15 18:03:36.817062,2996,"(-58.0535, 106.262, -18.3488)","(-0.158146, 0.111309, 0.981122)"
23,2023-02-15 18:03:36.825041,2996,"(-58.2243, 106.127, -18.2688)","(-0.159388, 0.110167, 0.98105)"
24,2023-02-15 18:03:36.833837,2996,"(-58.3913, 105.868, -18.076)","(-0.160921, 0.108305, 0.981007)"
25,2023-02-15 18:03:36.842215,2996,"(-58.3588, 105.317, -17.6264)","(-0.160715, 0.104453, 0.981458)"
26,2023-02-15 18:03:36.851490,2996,"(-58.4783, 104.759, -17.1967)","(-0.162589, 0.101959, 0.981412)"
27,2023-02-15 18:03:36.860230,2996,"(-58.416, 103.887, -16.8324)","(-0.163696, 0.09829, 0.981602)"
28,2023-02-15 18:03:36.868601,2996,"(-58.2986, 103.016, -16.5238)","(-0.162732, 0.0933373, 0.982246)"
29,2023-02-15 18:03:36.877614,2996,"(-58.2184, 102.4, -16.3514)","(-0.16206, 0.0893292, 0.982729)"
30,2023-02-15 18:03:36.886237,2996,"(-58.1998, 101.999, -16.2369)","(-0.16264, 0.0870047, 0.982842)"
31,2023-02-15 18:03:36.894855,2996,"(-58.077, 101.698, -16.2133)","(-0.161323, 0.0851806, 0.983219)"
32,2023-02-15 18:03:36.903520,2996,"(-57.8109, 101.726, -16.3195)","(-0.159516, 0.0857067, 0.983468)"
33,2023-02-15 18:03:36.912669,2996,"(-57.6622, 102.017, -16.4865)","(-0.158799, 0.0882333, 0.98336)"
34,2023-02-15 18:03:36.921132,2996,"(-57.3941, 102.454, -16.7381)","(-0.15754, 0.0921992, 0.983199)"
35,2023-02-15 18:03:36.930145,2996,"(-57.2048, 102.871, -17.1044)","(-0.157038, 0.0941551, 0.983094)"
36,2023-02-15 18:03:36.940100,2996,"(-57.2234, 104.009, -17.6389)","(-0.158144, 0.0998623, 0.982353)"
37,2023-02-15 18:03:36.948240,2996,"(-57.1982, 105.592, -18.3747)","(-0.158299, 0.108917, 0.981366)"
38,2023-02-15 18:03:36.957026,2996,"(-57.2342, 107.025, -18.953)","(-0.156151, 0.113626, 0.981176)"
39,2023-02-15 18:03:36.965230,2996,"(-57.2984, 108.269, -19.408)","(-0.155312, 0.118494, 0.980733)"
40,2023-02-15 18:03:36.973740,2996,"(-57.4608, 109.171, -19.6854)","(-0.155998, 0.121633, 0.98024)"
