,Time Stamp,Tool ID,Tool Position,Tool Direction
0,2023-06-18 23:19:41.094355,429,"(31.5342, 91.5175, -88.3223)","(0.0753017, 0.089616, -0.993126)"
1,2023-06-18 23:19:41.103564,429,"(31.4122, 91.5757, -88.1999)","(0.0744442, 0.0899432, -0.993161)"
2,2023-06-18 23:19:41.111428,429,"(31.42, 91.6503, -88.3229)","(0.0744293, 0.0903076, -0.993129)"
3,2023-06-18 23:19:41.120791,429,"(31.4854, 91.8102, -88.4466)","(0.0748364, 0.0913419, -0.993004)"
4,2023-06-18 23:19:41.128745,429,"(31.5446, 91.9559, -88.5532)","(0.0752283, 0.0923157, -0.992884)"
5,2023-06-18 23:19:41.137764,429,"(31.5288, 92.057, -88.6337)","(0.0750753, 0.093, -0.992832)"
6,2023-06-18 23:19:41.146197,429,"(31.5126, 92.1153, -88.6182)","(0.0750055, 0.0935392, -0.992786)"
7,2023-06-18 23:19:41.155531,429,"(31.5586, 92.1383, -88.5804)","(0.0753797, 0.0936845, -0.992744)"
8,2023-06-18 23:19:41.163738,429,"(31.567, 92.1794, -88.6496)","(0.0754095, 0.0939208, -0.99272)"
9,2023-06-18 23:19:41.172429,429,"(31.5337, 92.2321, -88.7069)","(0.0751294, 0.0942671, -0.992708)"
10,2023-06-18 23:19:41.180891,429,"(31.5764, 92.3528, -88.8407)","(0.0753677, 0.0950838, -0.992612)"
11,2023-06-18 23:19:41.189899,429,"(31.619, 92.4847, -88.9549)","(0.0756237, 0.0960267, -0.992502)"
12,2023-06-18 23:19:41.198220,429,"(31.666, 92.6084, -89.0527)","(0.075933, 0.0969455, -0.992389)"
13,2023-06-18 23:19:41.207285,429,"(31.6441, 92.6809, -89.1378)","(0.07575, 0.0975143, -0.992347)"
14,2023-06-18 23:19:41.215769,429,"(31.8016, 92.6892, -89.2263)","(0.0769464, 0.0976173, -0.992245)"
15,2023-06-18 23:19:41.224068,429,"(31.9179, 92.7635, -89.3406)","(0.0778287, 0.0981724, -0.992121)"
16,2023-06-18 23:19:41.234016,429,"(31.9216, 92.7315, -89.4166)","(0.0780714, 0.0980157, -0.992118)"
17,2023-06-18 23:19:41.241652,429,"(31.8246, 92.8689, -89.5056)","(0.0775078, 0.0994172, -0.992023)"
18,2023-06-18 23:19:41.251671,429,"(31.7457, 92.8238, -89.3138)","(0.0771446, 0.0993711, -0.992055)"
19,2023-06-18 23:19:41.259051,429,"(31.6573, 92.7903, -89.1672)","(0.0767139, 0.0993962, -0.992086)"
20,2023-06-18 23:19:41.286728,429,"(31.5854, 92.7729, -88.9941)","(0.076394, 0.0995759, -0.992093)"
21,2023-06-18 23:19:41.293668,429,"(31.5202, 92.755, -88.7606)","(0.0761424, 0.099807, -0.992089)"
22,2023-06-18 23:19:41.302898,429,"(31.5103, 92.6452, -88.5583)","(0.0762837, 0.0993641, -0.992123)"
23,2023-06-18 23:19:41.310753,429,"(31.4826, 92.5584, -88.3706)","(0.0763055, 0.0990679, -0.992151)"
24,2023-06-18 23:19:41.320719,429,"(31.4374, 92.4934, -88.2062)","(0.0761757, 0.0989208, -0.992175)"
25,2023-06-18 23:19:41.328476,429,"(31.4072, 92.4451, -88.0603)","(0.0761373, 0.0988882, -0.992182)"
26,2023-06-18 23:19:41.337812,429,"(31.3849, 92.4009, -87.9175)","(0.0761514, 0.098885, -0.992181)"
27,2023-06-18 23:19:41.345385,429,"(31.3593, 92.2822, -87.7724)","(0.07612, 0.0983697, -0.992234)"
28,2023-06-18 23:19:41.354737,429,"(31.3338, 92.1101, -87.6262)","(0.0760952, 0.0974455, -0.992328)"
29,2023-06-18 23:19:41.363081,429,"(31.3095, 91.9923, -87.5044)","(0.0760349, 0.096877, -0.992388)"
30,2023-06-18 23:19:41.372152,429,"(31.2155, 91.9028, -87.3993)","(0.0753559, 0.0965205, -0.992474)"
31,2023-06-18 23:19:41.380477,429,"(31.1998, 91.8698, -87.3175)","(0.0752548, 0.0965381, -0.99248)"
32,2023-06-18 23:19:41.389363,429,"(31.2328, 91.8428, -87.2277)","(0.0754888, 0.0966398, -0.992453)"
33,2023-06-18 23:19:41.397832,429,"(31.281, 91.8104, -87.1436)","(0.075786, 0.0967985, -0.992414)"
34,2023-06-18 23:19:41.406600,429,"(31.2616, 91.6907, -87.0601)","(0.0753103, 0.0963398, -0.992495)"
35,2023-06-18 23:19:41.415212,429,"(31.2525, 91.5155, -86.9731)","(0.0748792, 0.0952742, -0.992631)"
36,2023-06-18 23:19:41.424240,429,"(31.3036, 91.374, -86.8997)","(0.0749536, 0.0943435, -0.992714)"
37,2023-06-18 23:19:41.432861,429,"(31.3537, 91.2901, -86.9446)","(0.0749161, 0.0937281, -0.992775)"
38,2023-06-18 23:19:41.441262,429,"(31.3782, 91.2464, -86.9676)","(0.0748295, 0.0934598, -0.992807)"
39,2023-06-18 23:19:41.450026,429,"(31.4116, 91.2324, -86.9903)","(0.0749179, 0.0934687, -0.9928)"
40,2023-06-18 23:19:41.458410,429,"(31.418, 91.2575, -87.0073)","(0.0748591, 0.0937394, -0.992778)"
