,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 17:15:40.128934,"(39.75, 50.70000076293945, 42.349998474121094)","(35.25, 47.10000228881836, 53.7239990234375)","(40.05000305175781, 111.75000762939453, 81.55400085449219)","(26.55000114440918, 24.0, 70.90599822998047)","(50.250003814697266, 43.95000076293945, 99.46199798583984)","(25.950000762939453, 57.900001525878906, 108.17399597167969)","(8.40000057220459, 42.0, 30.25)","(49.20000076293945, 33.60000228881836, 101.63999938964844)"
1,2022-12-11 17:15:40.174089,"(38.85000228881836, 51.150001525878906, 41.86600112915039)","(35.85000228881836, 47.400001525878906, 52.27199935913086)","(39.900001525878906, 110.4000015258789, 80.34400177001953)","(27.150001525878906, 22.80000114440918, 70.66400146484375)","(50.400001525878906, 44.10000228881836, 100.6719970703125)","(26.400001525878906, 58.500003814697266, 107.20600128173828)","(8.850000381469727, 42.75, 29.281999588012695)","(49.35000228881836, 34.20000076293945, 100.6719970703125)"
2,2022-12-11 17:15:40.218690,"(39.900001525878906, 50.250003814697266, 43.31800079345703)","(34.35000228881836, 47.70000076293945, 51.54600143432617)","(40.650001525878906, 110.55000305175781, 78.40799713134766)","(26.400001525878906, 23.850000381469727, 70.66400146484375)","(50.400001525878906, 44.10000228881836, 100.18799591064453)","(26.100000381469727, 58.500003814697266, 107.447998046875)","(8.550000190734863, 42.60000228881836, 30.97599983215332)","(49.650001525878906, 33.45000076293945, 101.39800262451172)"
3,2022-12-11 17:15:40.308908,"(39.45000076293945, 50.250003814697266, 42.83399963378906)","(35.400001525878906, 46.35000228881836, 53.23999786376953)","(41.25, 109.80000305175781, 80.58599853515625)","(25.350000381469727, 23.25, 69.21199798583984)","(50.400001525878906, 43.80000305175781, 100.18799591064453)","(26.400001525878906, 58.500003814697266, 108.41600036621094)","(8.700000762939453, 41.25, 30.492000579833984)","(49.500003814697266, 34.35000228881836, 101.15599822998047)"
4,2022-12-11 17:15:40.354112,"(39.150001525878906, 51.750003814697266, 43.560001373291016)","(33.75, 46.20000076293945, 49.36800003051758)","(39.900001525878906, 110.70000457763672, 80.58599853515625)","(25.500001907348633, 22.650001525878906, 69.21199798583984)","(50.400001525878906, 43.650001525878906, 99.46199798583984)","(26.100000381469727, 57.750003814697266, 107.69000244140625)","(8.25, 42.75, 29.766000747680664)","(49.80000305175781, 33.0, 101.39800262451172)"
5,2022-12-11 17:15:40.399022,"(40.95000076293945, 53.250003814697266, 44.52799987792969)","(35.10000228881836, 46.05000305175781, 49.61000061035156)","(42.0, 109.6500015258789, 77.68199920654297)","(26.400001525878906, 24.30000114440918, 71.14800262451172)","(50.55000305175781, 43.95000076293945, 100.18799591064453)","(25.500001907348633, 58.05000305175781, 107.93199920654297)","(8.550000190734863, 42.60000228881836, 30.733999252319336)","(49.500003814697266, 34.05000305175781, 101.39800262451172)"
6,2022-12-11 17:15:40.488925,"(39.75, 50.85000228881836, 42.349998474121094)","(36.0, 47.85000228881836, 52.27199935913086)","(41.85000228881836, 109.50000762939453, 81.06999969482422)","(26.250001907348633, 23.100000381469727, 68.97000122070312)","(50.10000228881836, 44.10000228881836, 99.46199798583984)","(25.950000762939453, 58.35000228881836, 107.447998046875)","(8.850000381469727, 42.900001525878906, 30.97599983215332)","(49.80000305175781, 34.80000305175781, 102.60800170898438)"
7,2022-12-11 17:15:40.533992,"(39.150001525878906, 54.45000076293945, 45.97999954223633)","(35.55000305175781, 48.750003814697266, 52.029998779296875)","(41.400001525878906, 111.1500015258789, 80.34400177001953)","(30.000001907348633, 25.05000114440918, 69.21199798583984)","(49.80000305175781, 43.80000305175781, 99.7040023803711)","(25.05000114440918, 59.10000228881836, 107.69000244140625)","(6.900000095367432, 43.650001525878906, 29.766000747680664)","(50.250003814697266, 34.95000076293945, 103.57599639892578)"
8,2022-12-11 17:15:40.624179,"(38.85000228881836, 55.05000305175781, 45.012001037597656)","(34.20000076293945, 48.150001525878906, 51.54600143432617)","(41.400001525878906, 112.20000457763672, 81.7959976196289)","(28.950000762939453, 25.80000114440918, 69.4540023803711)","(49.80000305175781, 43.95000076293945, 99.7040023803711)","(24.600000381469727, 59.10000228881836, 107.447998046875)","(7.800000190734863, 43.20000076293945, 30.492000579833984)","(50.55000305175781, 35.55000305175781, 102.8499984741211)"
9,2022-12-11 17:15:40.668852,"(38.85000228881836, 53.250003814697266, 43.31800079345703)","(35.400001525878906, 47.10000228881836, 50.093997955322266)","(41.70000076293945, 111.00000762939453, 81.06999969482422)","(27.750001907348633, 25.650001525878906, 67.51799774169922)","(49.95000076293945, 44.400001525878906, 99.46199798583984)","(25.350000381469727, 59.55000305175781, 107.20600128173828)","(7.800000190734863, 43.5, 30.97599983215332)","(50.400001525878906, 34.80000305175781, 103.09200286865234)"
