,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 15:28:47.126411,"(46.5, 78.75, 66.30799865722656)","(38.10000228881836, 57.150001525878906, 64.12999725341797)","(48.0, 123.00000762939453, 92.68599700927734)","(53.250003814697266, 47.85000228881836, 73.80999755859375)","(43.35000228881836, 46.650001525878906, 95.83200073242188)","(-2.5500001907348633, 62.55000305175781, 85.18399810791016)","(-0.15000000596046448, 56.250003814697266, 24.68400001525879)","(50.55000305175781, 60.900001525878906, 100.6719970703125)"
1,2022-12-11 15:28:47.171111,"(45.45000076293945, 81.1500015258789, 67.2760009765625)","(37.5, 58.35000228881836, 62.91999816894531)","(48.900001525878906, 124.35000610351562, 94.37999725341797)","(53.10000228881836, 49.20000076293945, 75.0199966430664)","(43.35000228881836, 46.650001525878906, 95.58999633789062)","(-3.0, 62.250003814697266, 85.4260025024414)","(0.15000000596046448, 55.35000228881836, 25.167999267578125)","(51.000003814697266, 61.20000076293945, 100.6719970703125)"
2,2022-12-11 15:28:47.216611,"(46.95000076293945, 79.05000305175781, 67.2760009765625)","(36.900001525878906, 57.45000076293945, 63.645999908447266)","(48.30000305175781, 124.95000457763672, 92.9280014038086)","(51.000003814697266, 50.400001525878906, 72.84200286865234)","(43.20000076293945, 46.5, 95.10600280761719)","(-3.1500000953674316, 62.400001525878906, 83.9739990234375)","(-0.6000000238418579, 55.20000076293945, 25.40999984741211)","(50.70000076293945, 61.05000305175781, 100.6719970703125)"
3,2022-12-11 15:28:47.306087,"(45.900001525878906, 80.4000015258789, 66.79199981689453)","(37.650001525878906, 57.150001525878906, 64.61399841308594)","(48.150001525878906, 123.00000762939453, 93.41200256347656)","(53.400001525878906, 49.650001525878906, 73.32599639892578)","(43.35000228881836, 46.5, 96.0739974975586)","(-3.450000047683716, 62.400001525878906, 85.90999603271484)","(0.0, 54.900001525878906, 24.441999435424805)","(50.70000076293945, 60.750003814697266, 100.91400146484375)"
4,2022-12-11 15:28:47.351721,"(45.150001525878906, 78.1500015258789, 65.0979995727539)","(37.5, 58.650001525878906, 64.37200164794922)","(48.150001525878906, 124.50000762939453, 92.9280014038086)","(51.900001525878906, 48.900001525878906, 76.47200012207031)","(43.35000228881836, 46.95000076293945, 95.58999633789062)","(-3.1500000953674316, 62.10000228881836, 85.66799926757812)","(0.0, 55.35000228881836, 24.926000595092773)","(51.000003814697266, 60.750003814697266, 100.6719970703125)"
5,2022-12-11 15:28:47.441228,"(45.75, 79.5, 63.645999908447266)","(37.95000076293945, 58.35000228881836, 66.06600189208984)","(47.25, 123.30000305175781, 93.89599609375)","(52.650001525878906, 49.35000228881836, 74.53600311279297)","(43.20000076293945, 46.95000076293945, 95.58999633789062)","(-2.700000047683716, 62.85000228881836, 85.66799926757812)","(0.0, 55.650001525878906, 25.167999267578125)","(50.55000305175781, 60.750003814697266, 100.43000030517578)"
6,2022-12-11 15:28:47.485860,"(46.05000305175781, 78.1500015258789, 65.8239974975586)","(36.75, 57.60000228881836, 62.91999816894531)","(48.150001525878906, 125.10000610351562, 94.37999725341797)","(54.150001525878906, 49.20000076293945, 75.74600219726562)","(43.20000076293945, 46.95000076293945, 95.3479995727539)","(-2.4000000953674316, 62.70000076293945, 85.90999603271484)","(-0.45000001788139343, 55.80000305175781, 25.167999267578125)","(51.30000305175781, 60.60000228881836, 101.15599822998047)"
7,2022-12-11 15:28:47.531058,"(46.650001525878906, 78.75, 64.12999725341797)","(38.55000305175781, 56.55000305175781, 63.645999908447266)","(48.0, 124.05000305175781, 93.89599609375)","(52.500003814697266, 49.95000076293945, 73.80999755859375)","(43.650001525878906, 47.10000228881836, 94.86399841308594)","(-2.8500001430511475, 62.85000228881836, 85.66799926757812)","(0.45000001788139343, 55.95000076293945, 24.441999435424805)","(50.55000305175781, 60.750003814697266, 100.6719970703125)"
8,2022-12-11 15:28:47.621051,"(44.400001525878906, 78.75, 65.8239974975586)","(37.80000305175781, 58.05000305175781, 62.194000244140625)","(49.05000305175781, 123.1500015258789, 95.10600280761719)","(52.80000305175781, 50.55000305175781, 73.80999755859375)","(43.5, 46.35000228881836, 95.3479995727539)","(-2.700000047683716, 62.250003814697266, 84.94200134277344)","(-0.15000000596046448, 54.900001525878906, 24.200000762939453)","(50.55000305175781, 60.30000305175781, 100.91400146484375)"
9,2022-12-11 15:28:47.665824,"(46.05000305175781, 79.80000305175781, 67.03399658203125)","(37.80000305175781, 59.70000076293945, 65.0979995727539)","(49.20000076293945, 124.6500015258789, 94.62200164794922)","(53.10000228881836, 48.750003814697266, 74.29399871826172)","(43.650001525878906, 46.80000305175781, 95.83200073242188)","(-2.8500001430511475, 62.70000076293945, 84.94200134277344)","(0.30000001192092896, 55.35000228881836, 25.167999267578125)","(51.000003814697266, 60.900001525878906, 100.18799591064453)"
