,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 18:43:38.773858,"(23.850000381469727, 32.10000228881836, 112.0459976196289)","(22.80000114440918, 30.30000114440918, 80.10199737548828)","(23.100000381469727, 102.60000610351562, 109.6259994506836)","(8.100000381469727, 41.55000305175781, 119.5479965209961)","(42.60000228881836, 33.30000305175781, 83.00599670410156)","(10.350000381469727, 29.700000762939453, 46.947998046875)","(-18.900001525878906, 33.150001525878906, -1.4520000219345093)","(22.950000762939453, 53.400001525878906, 54.933998107910156)"
1,2022-12-11 18:43:38.818606,"(24.30000114440918, 31.500001907348633, 111.31999969482422)","(23.700000762939453, 32.10000228881836, 80.34400177001953)","(21.900001525878906, 103.35000610351562, 111.0780029296875)","(8.25, 40.5, 118.33799743652344)","(42.900001525878906, 33.30000305175781, 83.48999786376953)","(9.75, 30.000001907348633, 47.67399978637695)","(-17.850000381469727, 31.650001525878906, -2.177999973297119)","(23.400001525878906, 53.55000305175781, 54.69200134277344)"
2,2022-12-11 18:43:38.908223,"(25.650001525878906, 31.200000762939453, 111.56199645996094)","(21.900001525878906, 31.500001907348633, 78.40799713134766)","(22.5, 104.55000305175781, 107.20600128173828)","(9.90000057220459, 42.0, 120.03199768066406)","(42.900001525878906, 33.0, 82.27999877929688)","(10.200000762939453, 29.850000381469727, 46.947998046875)","(-19.05000114440918, 32.85000228881836, -2.4200000762939453)","(23.100000381469727, 52.80000305175781, 54.69200134277344)"
3,2022-12-11 18:43:38.953279,"(24.30000114440918, 30.30000114440918, 109.86799621582031)","(23.55000114440918, 30.30000114440918, 80.8280029296875)","(22.650001525878906, 102.00000762939453, 111.31999969482422)","(7.800000190734863, 41.85000228881836, 120.27400207519531)","(42.60000228881836, 33.150001525878906, 83.00599670410156)","(9.300000190734863, 29.55000114440918, 47.43199920654297)","(-17.700000762939453, 31.950000762939453, -0.24199999868869781)","(22.950000762939453, 54.000003814697266, 54.69200134277344)"
4,2022-12-11 18:43:38.999096,"(24.600000381469727, 29.850000381469727, 111.80400085449219)","(24.150001525878906, 30.900001525878906, 79.3759994506836)","(22.80000114440918, 103.80000305175781, 109.14199829101562)","(8.25, 42.0, 117.12799835205078)","(43.05000305175781, 33.30000305175781, 82.52200317382812)","(9.90000057220459, 29.700000762939453, 47.91600036621094)","(-18.75, 33.0, -2.177999973297119)","(22.950000762939453, 53.85000228881836, 53.965999603271484)"
5,2022-12-11 18:43:39.088195,"(22.80000114440918, 31.05000114440918, 110.11000061035156)","(23.850000381469727, 31.950000762939453, 79.61799621582031)","(21.75, 101.70000457763672, 108.17399597167969)","(9.600000381469727, 40.35000228881836, 120.27400207519531)","(42.75, 33.0, 83.00599670410156)","(10.050000190734863, 29.700000762939453, 47.91600036621094)","(-19.05000114440918, 32.55000305175781, -2.4200000762939453)","(22.950000762939453, 53.85000228881836, 54.69200134277344)"
6,2022-12-11 18:43:39.133407,"(24.600000381469727, 30.150001525878906, 110.59400177001953)","(24.30000114440918, 32.10000228881836, 80.34400177001953)","(21.900001525878906, 102.00000762939453, 110.11000061035156)","(8.700000762939453, 41.85000228881836, 118.33799743652344)","(42.75, 32.85000228881836, 83.00599670410156)","(10.050000190734863, 30.000001907348633, 46.947998046875)","(-18.900001525878906, 32.10000228881836, -0.7260000109672546)","(23.100000381469727, 52.80000305175781, 54.933998107910156)"
7,2022-12-11 18:43:39.178504,"(25.350000381469727, 30.150001525878906, 108.9000015258789)","(24.150001525878906, 30.900001525878906, 80.34400177001953)","(22.05000114440918, 102.75000762939453, 108.17399597167969)","(9.600000381469727, 40.650001525878906, 119.06400299072266)","(42.75, 33.0, 84.21599578857422)","(9.75, 29.55000114440918, 47.43199920654297)","(-18.30000114440918, 32.10000228881836, -2.6619999408721924)","(23.25, 53.70000076293945, 54.45000076293945)"
8,2022-12-11 18:43:39.268398,"(23.55000114440918, 31.950000762939453, 111.56199645996094)","(24.900001525878906, 31.200000762939453, 79.61799621582031)","(21.75, 102.75000762939453, 108.41600036621094)","(10.5, 42.0, 117.85399627685547)","(42.75, 33.30000305175781, 83.24800109863281)","(10.050000190734863, 29.850000381469727, 46.947998046875)","(-18.450000762939453, 33.0, -1.9359999895095825)","(22.950000762939453, 53.85000228881836, 53.481998443603516)"
9,2022-12-11 18:43:39.313406,"(25.05000114440918, 31.650001525878906, 109.14199829101562)","(23.55000114440918, 31.950000762939453, 81.31199645996094)","(21.600000381469727, 102.45000457763672, 107.447998046875)","(9.0, 40.05000305175781, 119.30599975585938)","(42.900001525878906, 33.150001525878906, 83.48999786376953)","(10.350000381469727, 29.700000762939453, 46.947998046875)","(-18.150001525878906, 33.0, -0.9679999947547913)","(22.5, 53.400001525878906, 54.20800018310547)"
