,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-06 17:00:36.653630,"(29.400001525878906, 40.650001525878906, 58.07999801635742)","(29.850000381469727, 37.20000076293945, 44.52799987792969)","(33.150001525878906, 111.75000762939453, 118.09600067138672)","(23.400001525878906, 44.55000305175781, 120.03199768066406)","(42.0, 34.80000305175781, 93.65399932861328)","(0.75, 35.400001525878906, 72.84200286865234)","(-17.850000381469727, 33.30000305175781, 21.29599952697754)","(21.600000381469727, 54.900001525878906, 81.31199645996094)"
1,2022-12-06 17:00:36.698463,"(28.200000762939453, 39.75, 58.07999801635742)","(29.55000114440918, 37.05000305175781, 45.012001037597656)","(31.350000381469727, 112.35000610351562, 116.4020004272461)","(22.950000762939453, 44.10000228881836, 121.24199676513672)","(42.45000076293945, 32.70000076293945, 92.68599700927734)","(1.350000023841858, 36.0, 74.53600311279297)","(-18.150001525878906, 33.75, 21.29599952697754)","(21.900001525878906, 55.500003814697266, 79.86000061035156)"
2,2022-12-06 17:00:36.788917,"(29.850000381469727, 40.05000305175781, 57.8380012512207)","(29.100000381469727, 38.25, 44.2859992980957)","(30.900001525878906, 113.70000457763672, 117.61199951171875)","(23.100000381469727, 44.25, 121.0)","(41.55000305175781, 34.650001525878906, 92.44400024414062)","(1.0500000715255737, 36.60000228881836, 71.63199615478516)","(-18.150001525878906, 33.60000228881836, 20.327999114990234)","(21.450000762939453, 55.650001525878906, 80.34400177001953)"
3,2022-12-06 17:00:36.833610,"(28.650001525878906, 41.25, 58.321998596191406)","(29.250001907348633, 37.80000305175781, 44.2859992980957)","(31.05000114440918, 111.60000610351562, 117.85399627685547)","(24.0, 44.70000076293945, 121.96800231933594)","(41.70000076293945, 35.70000076293945, 94.13800048828125)","(3.1500000953674316, 36.0, 71.38999938964844)","(-18.150001525878906, 34.5, 20.327999114990234)","(21.450000762939453, 55.05000305175781, 80.34400177001953)"
4,2022-12-06 17:00:36.879123,"(29.700000762939453, 40.20000076293945, 57.354000091552734)","(29.100000381469727, 37.35000228881836, 44.52799987792969)","(30.150001525878906, 112.20000457763672, 119.30599975585938)","(22.950000762939453, 44.400001525878906, 120.75799560546875)","(40.35000228881836, 35.25, 93.41200256347656)","(1.6500000953674316, 36.150001525878906, 71.63199615478516)","(-18.600000381469727, 34.20000076293945, 21.538000106811523)","(20.850000381469727, 55.35000228881836, 80.8280029296875)"
5,2022-12-06 17:00:37.013820,"(30.000001907348633, 40.650001525878906, 57.59600067138672)","(29.700000762939453, 37.20000076293945, 44.52799987792969)","(30.000001907348633, 111.60000610351562, 119.06400299072266)","(23.100000381469727, 43.80000305175781, 120.75799560546875)","(42.45000076293945, 35.400001525878906, 92.44400024414062)","(1.2000000476837158, 36.45000076293945, 71.63199615478516)","(-18.450000762939453, 34.20000076293945, 20.56999969482422)","(21.0, 54.45000076293945, 80.8280029296875)"
6,2022-12-06 17:00:37.014721,"(29.250001907348633, 40.650001525878906, 58.07999801635742)","(29.700000762939453, 37.20000076293945, 44.77000045776367)","(31.350000381469727, 110.70000457763672, 118.8219985961914)","(22.950000762939453, 44.25, 120.51599884033203)","(41.85000228881836, 34.20000076293945, 93.41200256347656)","(1.6500000953674316, 36.30000305175781, 74.052001953125)","(-18.450000762939453, 33.30000305175781, 20.327999114990234)","(21.450000762939453, 55.35000228881836, 80.10199737548828)"
7,2022-12-06 17:00:37.058596,"(27.900001525878906, 40.35000228881836, 57.8380012512207)","(29.850000381469727, 38.400001525878906, 44.52799987792969)","(31.05000114440918, 112.50000762939453, 117.61199951171875)","(23.700000762939453, 44.55000305175781, 120.51599884033203)","(42.0, 34.05000305175781, 94.13800048828125)","(1.8000000715255737, 34.80000305175781, 71.63199615478516)","(-17.850000381469727, 33.60000228881836, 20.327999114990234)","(21.150001525878906, 54.900001525878906, 79.86000061035156)"
8,2022-12-06 17:00:37.148704,"(28.650001525878906, 39.75, 58.56399917602539)","(29.850000381469727, 37.5, 44.2859992980957)","(31.650001525878906, 113.4000015258789, 119.5479965209961)","(23.100000381469727, 43.650001525878906, 119.79000091552734)","(41.400001525878906, 35.10000228881836, 92.9280014038086)","(2.1000001430511475, 35.55000305175781, 73.32599639892578)","(-17.400001525878906, 33.75, 20.56999969482422)","(21.0, 55.500003814697266, 80.34400177001953)"
9,2022-12-06 17:00:37.193646,"(29.100000381469727, 40.5, 58.07999801635742)","(29.55000114440918, 37.5, 44.77000045776367)","(33.0, 111.1500015258789, 119.5479965209961)","(23.25, 44.70000076293945, 120.27400207519531)","(40.35000228881836, 34.650001525878906, 93.65399932861328)","(2.8500001430511475, 36.45000076293945, 74.052001953125)","(-18.150001525878906, 33.900001525878906, 19.601999282836914)","(21.0, 55.500003814697266, 80.10199737548828)"
10,2022-12-06 17:00:37.283531,"(29.400001525878906, 40.05000305175781, 57.8380012512207)","(30.150001525878906, 37.05000305175781, 44.77000045776367)","(31.650001525878906, 111.9000015258789, 118.58000183105469)","(23.25, 44.400001525878906, 120.75799560546875)","(41.400001525878906, 35.10000228881836, 93.89599609375)","(2.4000000953674316, 36.30000305175781, 72.5999984741211)","(-18.600000381469727, 33.900001525878906, 20.56999969482422)","(21.30000114440918, 54.750003814697266, 80.10199737548828)"
11,2022-12-06 17:00:37.328838,"(29.700000762939453, 40.35000228881836, 58.07999801635742)","(28.650001525878906, 36.75, 44.77000045776367)","(31.350000381469727, 113.25000762939453, 119.06400299072266)","(22.80000114440918, 43.80000305175781, 120.75799560546875)","(40.80000305175781, 34.650001525878906, 94.13800048828125)","(0.6000000238418579, 35.25, 73.32599639892578)","(-18.150001525878906, 33.0, 20.812000274658203)","(21.450000762939453, 54.900001525878906, 80.10199737548828)"
12,2022-12-06 17:00:37.373624,"(30.000001907348633, 40.05000305175781, 58.07999801635742)","(29.250001907348633, 37.05000305175781, 44.77000045776367)","(30.450000762939453, 112.35000610351562, 118.09600067138672)","(23.400001525878906, 42.75, 120.75799560546875)","(41.85000228881836, 34.5, 93.65399932861328)","(1.6500000953674316, 35.85000228881836, 73.56800079345703)","(-18.0, 33.150001525878906, 19.601999282836914)","(21.30000114440918, 55.35000228881836, 80.58599853515625)"
13,2022-12-06 17:00:37.463687,"(28.950000762939453, 39.75, 57.8380012512207)","(29.55000114440918, 37.5, 44.52799987792969)","(31.80000114440918, 112.35000610351562, 118.33799743652344)","(22.80000114440918, 43.80000305175781, 120.75799560546875)","(41.55000305175781, 33.60000228881836, 94.62200164794922)","(1.8000000715255737, 38.10000228881836, 72.35800170898438)","(-18.150001525878906, 33.0, 20.327999114990234)","(21.900001525878906, 55.05000305175781, 80.8280029296875)"
14,2022-12-06 17:00:37.508449,"(30.150001525878906, 40.35000228881836, 58.56399917602539)","(29.400001525878906, 37.35000228881836, 44.52799987792969)","(33.60000228881836, 112.6500015258789, 117.61199951171875)","(23.700000762939453, 44.10000228881836, 120.75799560546875)","(41.55000305175781, 35.55000305175781, 93.65399932861328)","(2.8500001430511475, 36.150001525878906, 71.8740005493164)","(-18.0, 34.35000228881836, 21.29599952697754)","(21.450000762939453, 55.05000305175781, 80.8280029296875)"
15,2022-12-06 17:00:37.553077,"(29.850000381469727, 39.900001525878906, 58.07999801635742)","(29.55000114440918, 38.10000228881836, 44.52799987792969)","(29.400001525878906, 111.75000762939453, 120.27400207519531)","(22.650001525878906, 43.80000305175781, 120.03199768066406)","(41.400001525878906, 34.20000076293945, 92.9280014038086)","(2.4000000953674316, 35.85000228881836, 72.5999984741211)","(-18.600000381469727, 33.75, 21.29599952697754)","(21.600000381469727, 55.20000076293945, 79.61799621582031)"
16,2022-12-06 17:00:37.643543,"(28.500001907348633, 40.35000228881836, 58.805999755859375)","(28.650001525878906, 37.80000305175781, 44.2859992980957)","(32.55000305175781, 112.05000305175781, 118.09600067138672)","(22.5, 44.85000228881836, 121.48400115966797)","(40.5, 36.150001525878906, 93.65399932861328)","(2.25, 36.75, 74.29399871826172)","(-18.600000381469727, 33.45000076293945, 19.8439998626709)","(21.150001525878906, 55.05000305175781, 80.8280029296875)"
