,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-04 13:33:23.175454,"(100.35000610351562, 87.0, 164.802001953125)","(45.150001525878906, 48.30000305175781, 100.91400146484375)","(36.60000228881836, 112.50000762939453, 126.56600189208984)","(53.55000305175781, 45.60000228881836, 139.63400268554688)","(41.70000076293945, 35.400001525878906, 90.75)","(5.400000095367432, 32.85000228881836, 65.33999633789062)","(-19.80000114440918, 34.650001525878906, 10.163999557495117)","(22.5, 60.30000305175781, 75.50399780273438)"
1,2022-12-04 13:33:23.264701,"(100.50000762939453, 87.0, 166.49600219726562)","(44.70000076293945, 48.150001525878906, 100.6719970703125)","(37.95000076293945, 113.70000457763672, 129.22799682617188)","(52.95000076293945, 44.85000228881836, 140.1179962158203)","(41.85000228881836, 35.85000228881836, 91.23400115966797)","(4.5, 31.80000114440918, 64.12999725341797)","(-20.700000762939453, 34.20000076293945, 9.680000305175781)","(22.5, 60.150001525878906, 75.50399780273438)"
2,2022-12-04 13:33:23.309780,"(100.6500015258789, 86.70000457763672, 166.25399780273438)","(45.150001525878906, 47.85000228881836, 100.43000030517578)","(36.60000228881836, 114.1500015258789, 127.53399658203125)","(53.55000305175781, 45.45000076293945, 140.36000061035156)","(41.85000228881836, 35.55000305175781, 91.47599792480469)","(5.400000095367432, 32.85000228881836, 65.33999633789062)","(-20.700000762939453, 34.20000076293945, 9.437999725341797)","(22.5, 60.150001525878906, 75.74600219726562)"
3,2022-12-04 13:33:23.355074,"(100.50000762939453, 87.45000457763672, 166.73800659179688)","(44.400001525878906, 48.0, 100.91400146484375)","(36.150001525878906, 112.05000305175781, 128.98599243164062)","(51.000003814697266, 45.75, 140.6020050048828)","(42.0, 35.10000228881836, 91.23400115966797)","(4.650000095367432, 32.25, 63.645999908447266)","(-20.850000381469727, 34.80000305175781, 10.406000137329102)","(22.80000114440918, 60.30000305175781, 75.98799896240234)"
4,2022-12-04 13:33:23.445311,"(100.05000305175781, 87.60000610351562, 166.49600219726562)","(45.45000076293945, 48.900001525878906, 101.15599822998047)","(37.20000076293945, 113.55000305175781, 128.98599243164062)","(53.10000228881836, 44.55000305175781, 139.14999389648438)","(41.70000076293945, 35.400001525878906, 90.26599884033203)","(5.25, 32.10000228881836, 64.61399841308594)","(-20.700000762939453, 33.900001525878906, 10.890000343322754)","(22.5, 60.60000228881836, 74.77799987792969)"
5,2022-12-04 13:33:23.490103,"(99.75000762939453, 87.30000305175781, 165.5279998779297)","(44.25, 48.30000305175781, 100.6719970703125)","(38.10000228881836, 112.20000457763672, 128.01800537109375)","(54.150001525878906, 46.35000228881836, 140.843994140625)","(41.70000076293945, 34.95000076293945, 90.99199676513672)","(5.400000095367432, 32.85000228881836, 65.0979995727539)","(-21.600000381469727, 34.05000305175781, 10.163999557495117)","(22.950000762939453, 60.60000228881836, 75.26200103759766)"
6,2022-12-04 13:33:23.535149,"(100.95000457763672, 86.55000305175781, 166.01199340820312)","(45.30000305175781, 47.85000228881836, 101.63999938964844)","(37.05000305175781, 112.80000305175781, 129.95399475097656)","(53.70000076293945, 43.650001525878906, 140.843994140625)","(41.85000228881836, 35.400001525878906, 91.23400115966797)","(4.650000095367432, 31.80000114440918, 64.61399841308594)","(-21.0, 34.20000076293945, 10.890000343322754)","(22.80000114440918, 60.000003814697266, 75.50399780273438)"
7,2022-12-04 13:33:23.670030,"(100.80000305175781, 86.4000015258789, 165.04400634765625)","(45.30000305175781, 47.70000076293945, 101.63999938964844)","(37.35000228881836, 113.10000610351562, 128.74400329589844)","(52.500003814697266, 46.5, 138.4239959716797)","(41.85000228881836, 35.400001525878906, 90.99199676513672)","(4.800000190734863, 32.85000228881836, 64.85600280761719)","(-20.700000762939453, 34.35000228881836, 9.680000305175781)","(22.350000381469727, 60.60000228881836, 75.26200103759766)"
8,2022-12-04 13:33:23.671248,"(100.50000762939453, 87.45000457763672, 165.5279998779297)","(44.85000228881836, 47.400001525878906, 101.88199615478516)","(35.25, 112.50000762939453, 128.74400329589844)","(53.55000305175781, 45.45000076293945, 139.63400268554688)","(42.0, 35.25, 91.47599792480469)","(5.100000381469727, 32.55000305175781, 64.37200164794922)","(-19.950000762939453, 33.75, 8.953999519348145)","(22.5, 60.30000305175781, 75.50399780273438)"
9,2022-12-04 13:33:23.805081,"(101.4000015258789, 87.30000305175781, 165.77000427246094)","(45.60000228881836, 47.70000076293945, 100.91400146484375)","(36.45000076293945, 111.9000015258789, 127.53399658203125)","(53.250003814697266, 47.55000305175781, 141.5699920654297)","(42.150001525878906, 35.400001525878906, 90.75)","(4.800000190734863, 33.30000305175781, 65.0979995727539)","(-20.400001525878906, 33.75, 7.74399995803833)","(22.650001525878906, 59.55000305175781, 75.98799896240234)"
