,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2023-01-08 14:33:42.965958,"(87.30000305175781, 28.05000114440918, 112.77200317382812)","(51.150001525878906, 15.750000953674316, 54.45000076293945)","(45.45000076293945, 96.60000610351562, 89.2979965209961)","(18.0, 33.0, 112.77200317382812)","(66.0, 18.30000114440918, 85.66799926757812)","(43.80000305175781, 7.950000286102295, 39.6879997253418)","(12.0, 19.950000762939453, -4.840000152587891)","(0.45000001788139343, 16.5, 12.826000213623047)"
1,2023-01-08 14:33:43.012092,"(87.1500015258789, 29.700000762939453, 113.73999786376953)","(50.10000228881836, 16.80000114440918, 55.17599868774414)","(45.75, 95.55000305175781, 87.12000274658203)","(18.600000381469727, 32.10000228881836, 111.80400085449219)","(64.80000305175781, 17.700000762939453, 85.90999603271484)","(43.650001525878906, 8.40000057220459, 40.89799880981445)","(12.450000762939453, 20.850000381469727, -4.113999843597412)","(0.0, 15.90000057220459, 12.583999633789062)"
2,2023-01-08 14:33:43.055847,"(86.55000305175781, 28.950000762939453, 113.01399993896484)","(50.400001525878906, 16.80000114440918, 54.45000076293945)","(45.900001525878906, 95.85000610351562, 85.4260025024414)","(16.950000762939453, 34.80000305175781, 112.77200317382812)","(65.85000610351562, 19.80000114440918, 87.36199951171875)","(42.75, 10.050000190734863, 40.65599822998047)","(11.550000190734863, 20.400001525878906, -7.259999752044678)","(0.0, 16.200000762939453, 12.100000381469727)"
3,2023-01-08 14:33:43.146080,"(86.4000015258789, 29.100000381469727, 113.25599670410156)","(51.000003814697266, 16.350000381469727, 54.69200134277344)","(45.30000305175781, 95.55000305175781, 86.39399719238281)","(16.80000114440918, 32.70000076293945, 111.80400085449219)","(67.80000305175781, 20.850000381469727, 86.39399719238281)","(42.45000076293945, 8.700000762939453, 40.65599822998047)","(12.300000190734863, 19.5, -7.01800012588501)","(0.0, 16.80000114440918, 12.826000213623047)"
4,2023-01-08 14:33:43.191103,"(87.60000610351562, 28.950000762939453, 112.52999877929688)","(50.10000228881836, 15.750000953674316, 53.7239990234375)","(45.150001525878906, 95.55000305175781, 87.12000274658203)","(17.700000762939453, 33.60000228881836, 111.80400085449219)","(64.80000305175781, 18.0, 87.36199951171875)","(42.150001525878906, 9.600000381469727, 41.86600112915039)","(10.350000381469727, 19.200000762939453, -4.113999843597412)","(0.15000000596046448, 16.350000381469727, 13.552000045776367)"
5,2023-01-08 14:33:43.235634,"(87.0, 29.400001525878906, 113.01399993896484)","(51.000003814697266, 15.90000057220459, 55.417999267578125)","(45.30000305175781, 96.0, 87.60399627685547)","(18.0, 31.80000114440918, 111.0780029296875)","(63.30000305175781, 17.850000381469727, 87.60399627685547)","(42.150001525878906, 8.850000381469727, 41.624000549316406)","(11.700000762939453, 18.900001525878906, 0.0)","(0.15000000596046448, 16.950000762939453, 13.309999465942383)"
6,2023-01-08 14:33:43.325634,"(87.60000610351562, 28.350000381469727, 114.70800018310547)","(51.000003814697266, 16.350000381469727, 54.933998107910156)","(45.0, 96.1500015258789, 86.63600158691406)","(17.25, 33.900001525878906, 112.28800201416016)","(65.70000457763672, 18.900001525878906, 86.87799835205078)","(40.95000076293945, 7.650000095367432, 39.20399856567383)","(11.100000381469727, 20.400001525878906, -4.840000152587891)","(0.30000001192092896, 16.650001525878906, 13.067999839782715)"
7,2023-01-08 14:33:43.370248,"(86.55000305175781, 28.500001907348633, 113.98200225830078)","(50.85000228881836, 16.5, 54.45000076293945)","(43.95000076293945, 94.6500015258789, 86.63600158691406)","(18.75, 31.200000762939453, 110.83599853515625)","(67.35000610351562, 19.5, 87.36199951171875)","(44.10000228881836, 9.90000057220459, 39.93000030517578)","(13.350000381469727, 17.850000381469727, -4.113999843597412)","(0.45000001788139343, 16.80000114440918, 13.552000045776367)"
8,2023-01-08 14:33:43.415673,"(87.9000015258789, 29.700000762939453, 113.73999786376953)","(50.70000076293945, 16.80000114440918, 55.65999984741211)","(45.0, 95.70000457763672, 88.33000183105469)","(18.30000114440918, 33.150001525878906, 110.83599853515625)","(66.30000305175781, 18.0, 86.63600158691406)","(42.150001525878906, 8.100000381469727, 41.13999938964844)","(11.100000381469727, 16.200000762939453, -5.808000087738037)","(1.2000000476837158, 16.650001525878906, 13.067999839782715)"
9,2023-01-08 14:33:43.505999,"(87.1500015258789, 28.650001525878906, 113.98200225830078)","(50.250003814697266, 16.350000381469727, 54.933998107910156)","(45.75, 96.30000305175781, 89.05599975585938)","(16.80000114440918, 33.150001525878906, 112.28800201416016)","(66.30000305175781, 18.0, 85.66799926757812)","(43.20000076293945, 9.90000057220459, 41.13999938964844)","(13.800000190734863, 18.30000114440918, -4.5980000495910645)","(1.0500000715255737, 17.100000381469727, 12.826000213623047)"
