,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-04 12:09:35.685488,"(-27.600000381469727, 36.75, 37.268001556396484)","(6.150000095367432, 39.30000305175781, 68.97000122070312)","(6.150000095367432, 112.80000305175781, 94.37999725341797)","(13.65000057220459, 61.95000076293945, 64.61399841308594)","(28.650001525878906, 38.25, 94.62200164794922)","(-21.450000762939453, 44.25, 82.76399993896484)","(-34.05000305175781, 47.10000228881836, 26.13599967956543)","(24.600000381469727, 80.25, 128.74400329589844)"
1,2022-12-04 12:09:35.730071,"(-27.450000762939453, 37.20000076293945, 37.99399948120117)","(4.950000286102295, 40.80000305175781, 69.21199798583984)","(6.150000095367432, 113.25000762939453, 94.62200164794922)","(13.050000190734863, 62.70000076293945, 65.33999633789062)","(28.500001907348633, 38.25, 94.13800048828125)","(-21.75, 44.25, 82.52200317382812)","(-34.35000228881836, 47.85000228881836, 26.13599967956543)","(24.150001525878906, 80.55000305175781, 129.95399475097656)"
2,2022-12-04 12:09:35.775159,"(-27.450000762939453, 36.75, 38.961997985839844)","(5.400000095367432, 40.20000076293945, 71.63199615478516)","(7.800000190734863, 113.10000610351562, 94.37999725341797)","(13.500000953674316, 61.95000076293945, 64.85600280761719)","(28.500001907348633, 37.95000076293945, 94.37999725341797)","(-21.600000381469727, 44.10000228881836, 83.24800109863281)","(-34.05000305175781, 46.5, 26.619998931884766)","(24.450000762939453, 80.4000015258789, 129.47000122070312)"
3,2022-12-04 12:09:35.865811,"(-27.900001525878906, 37.05000305175781, 39.44599914550781)","(5.400000095367432, 39.60000228881836, 71.38999938964844)","(7.650000095367432, 113.10000610351562, 95.83200073242188)","(13.950000762939453, 62.85000228881836, 65.0979995727539)","(29.100000381469727, 37.35000228881836, 93.65399932861328)","(-22.05000114440918, 44.400001525878906, 82.76399993896484)","(-34.5, 47.85000228881836, 25.893999099731445)","(24.30000114440918, 80.25, 129.22799682617188)"
4,2022-12-04 12:09:35.910427,"(-27.600000381469727, 37.35000228881836, 38.47800064086914)","(7.050000190734863, 38.400001525878906, 71.8740005493164)","(7.050000190734863, 113.4000015258789, 94.13800048828125)","(13.950000762939453, 62.10000228881836, 65.0979995727539)","(29.400001525878906, 39.30000305175781, 92.68599700927734)","(-21.900001525878906, 44.10000228881836, 83.00599670410156)","(-35.10000228881836, 46.650001525878906, 25.40999984741211)","(24.150001525878906, 80.10000610351562, 129.71200561523438)"
5,2022-12-04 12:09:35.954714,"(-27.900001525878906, 37.05000305175781, 37.99399948120117)","(4.650000095367432, 39.900001525878906, 71.8740005493164)","(6.450000286102295, 114.00000762939453, 97.04199981689453)","(13.200000762939453, 62.55000305175781, 66.06600189208984)","(28.950000762939453, 37.95000076293945, 93.89599609375)","(-21.75, 44.25, 83.24800109863281)","(-35.10000228881836, 47.25, 24.68400001525879)","(24.600000381469727, 80.4000015258789, 128.98599243164062)"
6,2022-12-04 12:09:36.044580,"(-27.600000381469727, 37.05000305175781, 39.20399856567383)","(4.950000286102295, 40.95000076293945, 71.63199615478516)","(7.200000286102295, 112.95000457763672, 94.37999725341797)","(13.500000953674316, 62.10000228881836, 64.85600280761719)","(28.80000114440918, 38.25, 92.68599700927734)","(-21.600000381469727, 44.55000305175781, 83.00599670410156)","(-34.650001525878906, 46.650001525878906, 25.40999984741211)","(24.150001525878906, 81.0, 129.22799682617188)"
7,2022-12-04 12:09:36.089671,"(-27.450000762939453, 37.35000228881836, 38.961997985839844)","(4.200000286102295, 40.5, 70.90599822998047)","(6.0, 113.10000610351562, 96.55799865722656)","(12.90000057220459, 61.80000305175781, 64.61399841308594)","(29.250001907348633, 38.400001525878906, 92.44400024414062)","(-22.350000381469727, 45.0, 83.9739990234375)","(-34.95000076293945, 46.650001525878906, 25.40999984741211)","(23.850000381469727, 80.4000015258789, 128.98599243164062)"
8,2022-12-04 12:09:36.180260,"(-28.200000762939453, 36.900001525878906, 38.961997985839844)","(5.700000286102295, 40.650001525878906, 73.32599639892578)","(7.500000476837158, 113.25000762939453, 93.16999816894531)","(13.65000057220459, 61.80000305175781, 65.33999633789062)","(29.250001907348633, 38.10000228881836, 93.65399932861328)","(-22.05000114440918, 44.10000228881836, 82.52200317382812)","(-34.20000076293945, 46.95000076293945, 26.378000259399414)","(24.150001525878906, 80.70000457763672, 129.22799682617188)"
9,2022-12-04 12:09:36.224882,"(-28.05000114440918, 37.05000305175781, 39.20399856567383)","(4.350000381469727, 38.70000076293945, 72.5999984741211)","(7.200000286102295, 113.25000762939453, 92.9280014038086)","(13.500000953674316, 62.250003814697266, 65.58200073242188)","(28.350000381469727, 37.80000305175781, 92.44400024414062)","(-21.900001525878906, 44.25, 82.76399993896484)","(-34.35000228881836, 47.85000228881836, 25.40999984741211)","(24.30000114440918, 80.70000457763672, 129.22799682617188)"
