,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 16:46:08.041663,"(-34.650001525878906, 39.45000076293945, 115.19200134277344)","(13.050000190734863, 38.400001525878906, 69.69599914550781)","(22.200000762939453, 120.60000610351562, 90.02400207519531)","(17.25, 72.75, 69.21199798583984)","(56.10000228881836, 49.650001525878906, 91.23400115966797)","(35.55000305175781, 76.95000457763672, 89.2979965209961)","(25.950000762939453, 60.60000228881836, 16.940000534057617)","(79.6500015258789, 60.30000305175781, 104.54399871826172)"
1,2022-12-11 16:46:08.086598,"(-34.80000305175781, 35.70000076293945, 112.77200317382812)","(11.40000057220459, 38.70000076293945, 69.21199798583984)","(22.5, 118.05000305175781, 89.54000091552734)","(14.100000381469727, 72.60000610351562, 70.66400146484375)","(55.95000076293945, 49.20000076293945, 91.71800231933594)","(35.55000305175781, 77.25, 90.02400207519531)","(25.500001907348633, 59.85000228881836, 18.392000198364258)","(79.5, 60.750003814697266, 104.54399871826172)"
2,2022-12-11 16:46:08.176559,"(-33.0, 37.5, 116.64399719238281)","(10.800000190734863, 36.60000228881836, 70.4219970703125)","(24.0, 118.80000305175781, 90.50800323486328)","(14.40000057220459, 73.05000305175781, 69.21199798583984)","(56.400001525878906, 49.35000228881836, 90.99199676513672)","(35.85000228881836, 76.80000305175781, 89.2979965209961)","(25.950000762939453, 60.000003814697266, 17.90799903869629)","(78.75, 60.150001525878906, 104.78600311279297)"
3,2022-12-11 16:46:08.266524,"(-33.900001525878906, 38.25, 112.0459976196289)","(10.5, 36.60000228881836, 70.66400146484375)","(23.55000114440918, 120.75000762939453, 90.50800323486328)","(14.40000057220459, 71.55000305175781, 69.93799591064453)","(56.250003814697266, 48.60000228881836, 90.99199676513672)","(35.70000076293945, 77.55000305175781, 89.2979965209961)","(25.80000114440918, 60.30000305175781, 18.149999618530273)","(79.35000610351562, 60.750003814697266, 104.78600311279297)"
4,2022-12-11 16:46:08.267984,"(-33.150001525878906, 37.95000076293945, 113.98200225830078)","(12.15000057220459, 37.80000305175781, 70.4219970703125)","(23.400001525878906, 119.85000610351562, 91.23400115966797)","(15.15000057220459, 72.45000457763672, 71.14800262451172)","(56.250003814697266, 49.20000076293945, 91.23400115966797)","(35.55000305175781, 76.80000305175781, 90.02400207519531)","(25.200000762939453, 60.900001525878906, 17.423999786376953)","(78.9000015258789, 60.30000305175781, 104.05999755859375)"
5,2022-12-11 16:46:08.356625,"(-32.55000305175781, 38.10000228881836, 114.2239990234375)","(10.800000190734863, 36.60000228881836, 70.66400146484375)","(23.55000114440918, 118.35000610351562, 90.50800323486328)","(14.850000381469727, 70.6500015258789, 70.66400146484375)","(56.250003814697266, 49.20000076293945, 90.75)","(35.70000076293945, 76.6500015258789, 90.02400207519531)","(25.05000114440918, 61.20000076293945, 17.18199920654297)","(79.6500015258789, 60.45000076293945, 104.54399871826172)"
6,2022-12-11 16:46:08.401639,"(-34.20000076293945, 35.70000076293945, 115.19200134277344)","(11.700000762939453, 38.55000305175781, 71.14800262451172)","(24.0, 119.4000015258789, 90.75)","(15.300000190734863, 72.45000457763672, 71.14800262451172)","(56.55000305175781, 49.35000228881836, 90.75)","(35.55000305175781, 76.5, 90.50800323486328)","(25.200000762939453, 59.85000228881836, 16.45599937438965)","(78.60000610351562, 60.45000076293945, 105.2699966430664)"
7,2022-12-11 16:46:08.446474,"(-33.150001525878906, 36.900001525878906, 110.83599853515625)","(10.950000762939453, 38.55000305175781, 69.93799591064453)","(23.100000381469727, 118.05000305175781, 89.54000091552734)","(14.250000953674316, 71.4000015258789, 70.4219970703125)","(56.250003814697266, 49.80000305175781, 90.50800323486328)","(36.150001525878906, 76.35000610351562, 89.2979965209961)","(25.500001907348633, 60.60000228881836, 17.423999786376953)","(79.20000457763672, 60.30000305175781, 105.02799987792969)"
8,2022-12-11 16:46:08.536393,"(-32.55000305175781, 37.650001525878906, 115.19200134277344)","(11.700000762939453, 37.95000076293945, 70.90599822998047)","(21.900001525878906, 120.30000305175781, 89.05599975585938)","(13.500000953674316, 71.85000610351562, 71.8740005493164)","(56.55000305175781, 49.35000228881836, 91.23400115966797)","(36.0, 76.80000305175781, 89.2979965209961)","(26.250001907348633, 61.05000305175781, 15.972000122070312)","(79.05000305175781, 60.45000076293945, 104.302001953125)"
9,2022-12-11 16:46:08.581920,"(-31.500001907348633, 36.150001525878906, 114.46599578857422)","(11.40000057220459, 37.35000228881836, 70.18000030517578)","(24.750001907348633, 120.9000015258789, 90.02400207519531)","(15.15000057220459, 72.9000015258789, 71.63199615478516)","(56.250003814697266, 49.05000305175781, 90.50800323486328)","(36.150001525878906, 76.95000457763672, 89.54000091552734)","(25.500001907348633, 60.45000076293945, 17.90799903869629)","(78.75, 60.000003814697266, 104.54399871826172)"
