,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-04 10:56:40.348714,"(-6.450000286102295, 66.45000457763672, 110.35199737548828)","(15.000000953674316, 43.20000076293945, 99.46199798583984)","(14.40000057220459, 119.70000457763672, 128.01800537109375)","(138.75, 129.90000915527344, 121.48400115966797)","(32.400001525878906, 28.350000381469727, 87.12000274658203)","(-3.1500000953674316, 25.500001907348633, 61.709999084472656)","(-43.80000305175781, 22.950000762939453, 2.9040000438690186)","(1.2000000476837158, 53.70000076293945, 60.5)"
1,2022-12-04 10:56:40.394110,"(-6.0, 65.85000610351562, 110.83599853515625)","(14.550000190734863, 42.60000228881836, 98.73600006103516)","(13.950000762939453, 119.25000762939453, 129.22799682617188)","(138.0, 129.90000915527344, 121.0)","(32.70000076293945, 29.250001907348633, 88.33000183105469)","(-2.8500001430511475, 24.450000762939453, 61.22599792480469)","(-42.30000305175781, 22.200000762939453, 3.388000011444092)","(1.8000000715255737, 53.400001525878906, 59.77399826049805)"
2,2022-12-04 10:56:40.439141,"(-5.400000095367432, 66.45000457763672, 111.31999969482422)","(13.050000190734863, 43.5, 98.73600006103516)","(15.15000057220459, 119.85000610351562, 128.01800537109375)","(138.3000030517578, 130.20001220703125, 121.0)","(32.70000076293945, 29.100000381469727, 86.87799835205078)","(-2.8500001430511475, 25.200000762939453, 62.43600082397461)","(-41.85000228881836, 22.200000762939453, 3.1459999084472656)","(1.5, 53.10000228881836, 60.5)"
3,2022-12-04 10:56:40.529977,"(-5.700000286102295, 65.85000610351562, 111.0780029296875)","(12.600000381469727, 43.20000076293945, 98.01000213623047)","(13.800000190734863, 118.50000762939453, 127.29199981689453)","(138.45001220703125, 130.35000610351562, 121.0)","(32.400001525878906, 29.400001525878906, 86.63600158691406)","(-3.0, 25.500001907348633, 61.95199966430664)","(-42.60000228881836, 23.700000762939453, 4.113999843597412)","(1.8000000715255737, 53.70000076293945, 59.77399826049805)"
4,2022-12-04 10:56:40.574632,"(-6.0, 64.80000305175781, 110.83599853515625)","(14.100000381469727, 41.55000305175781, 97.28399658203125)","(14.100000381469727, 118.95000457763672, 128.25999450683594)","(137.10000610351562, 130.20001220703125, 122.45199584960938)","(32.55000305175781, 28.80000114440918, 87.84600067138672)","(-3.1500000953674316, 25.500001907348633, 61.95199966430664)","(-43.5, 22.200000762939453, 3.388000011444092)","(1.6500000953674316, 53.55000305175781, 60.01599884033203)"
5,2022-12-04 10:56:40.618943,"(-5.550000190734863, 65.25, 110.11000061035156)","(12.300000190734863, 42.150001525878906, 99.46199798583984)","(12.600000381469727, 118.35000610351562, 127.53399658203125)","(137.40000915527344, 130.95001220703125, 121.24199676513672)","(31.950000762939453, 28.500001907348633, 86.39399719238281)","(-2.5500001907348633, 24.600000381469727, 61.95199966430664)","(-43.20000076293945, 23.100000381469727, 2.4200000762939453)","(1.2000000476837158, 53.250003814697266, 59.53200149536133)"
6,2022-12-04 10:56:40.709623,"(-6.300000190734863, 65.70000457763672, 111.0780029296875)","(14.100000381469727, 42.0, 97.5260009765625)","(14.250000953674316, 118.50000762939453, 128.01800537109375)","(137.5500030517578, 130.5, 122.20999908447266)","(32.85000228881836, 29.250001907348633, 87.12000274658203)","(-3.3000001907348633, 25.05000114440918, 61.709999084472656)","(-43.35000228881836, 22.200000762939453, 3.1459999084472656)","(1.8000000715255737, 53.85000228881836, 59.77399826049805)"
7,2022-12-04 10:56:40.753676,"(-6.450000286102295, 64.95000457763672, 111.56199645996094)","(13.65000057220459, 42.0, 98.97799682617188)","(14.550000190734863, 117.75000762939453, 126.80799865722656)","(137.70001220703125, 130.5, 121.24199676513672)","(32.55000305175781, 29.100000381469727, 87.36199951171875)","(-3.1500000953674316, 25.200000762939453, 60.98400115966797)","(-42.45000076293945, 22.80000114440918, 3.388000011444092)","(1.6500000953674316, 53.85000228881836, 60.5)"
8,2022-12-04 10:56:40.799095,"(-6.0, 64.95000457763672, 111.0780029296875)","(13.200000762939453, 42.60000228881836, 98.97799682617188)","(13.500000953674316, 118.35000610351562, 127.29199981689453)","(138.15000915527344, 131.25, 121.48400115966797)","(32.10000228881836, 28.80000114440918, 86.87799835205078)","(-2.700000047683716, 24.900001525878906, 61.46799850463867)","(-43.35000228881836, 22.650001525878906, 3.388000011444092)","(1.2000000476837158, 54.000003814697266, 60.257999420166016)"
9,2022-12-04 10:56:40.889055,"(-6.750000476837158, 65.25, 110.59400177001953)","(14.100000381469727, 43.20000076293945, 97.76799774169922)","(13.200000762939453, 118.35000610351562, 127.7760009765625)","(138.0, 130.5, 121.96800231933594)","(31.500001907348633, 29.400001525878906, 86.87799835205078)","(-3.1500000953674316, 24.450000762939453, 61.46799850463867)","(-42.45000076293945, 23.400001525878906, 1.694000005722046)","(2.1000001430511475, 53.70000076293945, 59.53200149536133)"
