,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-06 18:08:23.845684,"(27.750001907348633, 35.25, 48.15800094604492)","(29.700000762939453, 36.60000228881836, 38.720001220703125)","(32.55000305175781, 109.80000305175781, 109.6259994506836)","(18.450000762939453, 37.95000076293945, 115.43399810791016)","(52.20000076293945, 37.650001525878906, 89.05599975585938)","(33.30000305175781, 43.35000228881836, 70.66400146484375)","(-1.350000023841858, 29.400001525878906, 8.953999519348145)","(28.650001525878906, 35.25, 58.07999801635742)"
1,2022-12-06 18:08:23.935766,"(27.450000762939453, 36.150001525878906, 48.641998291015625)","(30.150001525878906, 37.05000305175781, 37.99399948120117)","(30.750001907348633, 109.80000305175781, 107.69000244140625)","(18.900001525878906, 37.35000228881836, 116.4020004272461)","(49.650001525878906, 36.75, 91.71800231933594)","(34.05000305175781, 42.30000305175781, 75.26200103759766)","(-1.6500000953674316, 29.55000114440918, 9.680000305175781)","(29.250001907348633, 34.95000076293945, 58.56399917602539)"
2,2022-12-06 18:08:23.980625,"(27.000001907348633, 35.10000228881836, 47.91600036621094)","(29.700000762939453, 36.60000228881836, 38.47800064086914)","(31.500001907348633, 108.9000015258789, 109.38400268554688)","(19.200000762939453, 37.35000228881836, 115.6760025024414)","(50.70000076293945, 36.75, 90.26599884033203)","(32.70000076293945, 41.85000228881836, 74.052001953125)","(-1.0500000715255737, 29.400001525878906, 10.163999557495117)","(28.350000381469727, 34.5, 59.04800033569336)"
3,2022-12-06 18:08:24.025917,"(28.200000762939453, 34.35000228881836, 48.641998291015625)","(29.850000381469727, 35.70000076293945, 38.47800064086914)","(29.850000381469727, 109.95000457763672, 108.17399597167969)","(18.450000762939453, 38.10000228881836, 115.91799926757812)","(51.60000228881836, 37.05000305175781, 89.54000091552734)","(33.150001525878906, 41.85000228881836, 72.5999984741211)","(-2.4000000953674316, 29.100000381469727, 9.680000305175781)","(28.650001525878906, 34.5, 57.8380012512207)"
4,2022-12-06 18:08:24.070937,"(27.150001525878906, 35.55000305175781, 48.641998291015625)","(29.850000381469727, 37.35000228881836, 38.720001220703125)","(32.55000305175781, 110.70000457763672, 108.65799713134766)","(18.600000381469727, 37.20000076293945, 115.91799926757812)","(50.400001525878906, 36.30000305175781, 88.5719985961914)","(34.05000305175781, 40.80000305175781, 72.35800170898438)","(-2.25, 29.400001525878906, 9.680000305175781)","(28.80000114440918, 34.95000076293945, 58.07999801635742)"
5,2022-12-06 18:08:24.160805,"(27.30000114440918, 35.25, 48.88399887084961)","(29.850000381469727, 36.150001525878906, 38.47800064086914)","(31.80000114440918, 109.50000762939453, 109.86799621582031)","(18.900001525878906, 37.80000305175781, 115.43399810791016)","(51.45000076293945, 36.45000076293945, 91.71800231933594)","(33.45000076293945, 42.45000076293945, 71.8740005493164)","(-2.1000001430511475, 29.400001525878906, 10.406000137329102)","(28.950000762939453, 34.95000076293945, 59.04800033569336)"
6,2022-12-06 18:08:24.205493,"(27.900001525878906, 34.80000305175781, 48.88399887084961)","(30.450000762939453, 37.05000305175781, 38.47800064086914)","(32.10000228881836, 108.60000610351562, 105.02799987792969)","(18.30000114440918, 37.35000228881836, 115.6760025024414)","(50.10000228881836, 35.70000076293945, 91.47599792480469)","(34.35000228881836, 40.20000076293945, 73.80999755859375)","(-1.350000023841858, 29.250001907348633, 10.163999557495117)","(28.200000762939453, 34.35000228881836, 58.805999755859375)"
7,2022-12-06 18:08:24.250626,"(27.450000762939453, 35.400001525878906, 49.36800003051758)","(30.30000114440918, 36.45000076293945, 38.47800064086914)","(31.80000114440918, 108.9000015258789, 108.41600036621094)","(19.05000114440918, 38.10000228881836, 116.64399719238281)","(50.70000076293945, 37.80000305175781, 90.26599884033203)","(34.05000305175781, 41.25, 73.08399963378906)","(-2.25, 29.700000762939453, 10.64799976348877)","(28.650001525878906, 34.650001525878906, 58.805999755859375)"
8,2022-12-06 18:08:24.340592,"(28.05000114440918, 35.400001525878906, 48.15800094604492)","(29.850000381469727, 36.60000228881836, 38.47800064086914)","(32.10000228881836, 108.75000762939453, 108.65799713134766)","(18.30000114440918, 37.5, 116.4020004272461)","(51.60000228881836, 36.30000305175781, 90.99199676513672)","(34.35000228881836, 41.55000305175781, 73.80999755859375)","(-3.450000047683716, 28.950000762939453, 10.890000343322754)","(28.200000762939453, 35.400001525878906, 58.805999755859375)"
9,2022-12-06 18:08:24.385305,"(27.900001525878906, 35.10000228881836, 48.88399887084961)","(29.850000381469727, 36.75, 38.961997985839844)","(30.900001525878906, 109.95000457763672, 105.99600219726562)","(18.600000381469727, 37.35000228881836, 115.43399810791016)","(51.30000305175781, 37.05000305175781, 88.33000183105469)","(33.0, 41.85000228881836, 75.50399780273438)","(-1.8000000715255737, 29.100000381469727, 11.37399959564209)","(28.350000381469727, 35.10000228881836, 58.805999755859375)"
10,2022-12-06 18:08:24.475249,"(27.750001907348633, 35.25, 49.36800003051758)","(29.55000114440918, 36.75, 38.47800064086914)","(30.30000114440918, 109.50000762939453, 107.93199920654297)","(18.75, 36.30000305175781, 115.6760025024414)","(51.30000305175781, 36.75, 90.75)","(33.30000305175781, 41.55000305175781, 72.5999984741211)","(-1.8000000715255737, 29.850000381469727, 9.680000305175781)","(28.650001525878906, 34.5, 58.805999755859375)"
11,2022-12-06 18:08:24.521241,"(27.30000114440918, 34.35000228881836, 48.88399887084961)","(29.55000114440918, 36.45000076293945, 38.47800064086914)","(32.25, 109.6500015258789, 107.69000244140625)","(19.05000114440918, 38.10000228881836, 115.43399810791016)","(50.55000305175781, 36.150001525878906, 89.54000091552734)","(32.70000076293945, 42.150001525878906, 71.63199615478516)","(-2.25, 29.400001525878906, 9.680000305175781)","(28.80000114440918, 35.10000228881836, 58.321998596191406)"
12,2022-12-06 18:08:24.565668,"(27.750001907348633, 34.650001525878906, 48.88399887084961)","(29.400001525878906, 36.60000228881836, 38.236000061035156)","(30.750001907348633, 109.50000762939453, 108.41600036621094)","(18.75, 37.5, 115.43399810791016)","(51.900001525878906, 37.05000305175781, 91.47599792480469)","(33.60000228881836, 41.85000228881836, 73.56800079345703)","(-0.9000000357627869, 29.400001525878906, 9.196000099182129)","(28.500001907348633, 35.25, 58.805999755859375)"
