,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-04 11:56:20.860388,"(-7.800000190734863, 63.30000305175781, 8.711999893188477)","(16.200000762939453, 49.95000076293945, 60.5)","(23.100000381469727, 117.00000762939453, 84.94200134277344)","(47.400001525878906, 50.250003814697266, 46.4640007019043)","(30.150001525878906, 38.70000076293945, 98.4939956665039)","(-21.30000114440918, 42.60000228881836, 102.1240005493164)","(-28.05000114440918, 41.70000076293945, 36.05799865722656)","(18.600000381469727, 48.150001525878906, 138.9080047607422)"
1,2022-12-04 11:56:20.905622,"(-7.800000190734863, 63.30000305175781, 8.470000267028809)","(16.05000114440918, 50.70000076293945, 60.257999420166016)","(21.75, 118.80000305175781, 83.9739990234375)","(48.0, 50.55000305175781, 46.947998046875)","(30.150001525878906, 38.70000076293945, 97.04199981689453)","(-20.55000114440918, 42.30000305175781, 101.88199615478516)","(-28.80000114440918, 42.150001525878906, 36.29999923706055)","(19.05000114440918, 48.150001525878906, 137.697998046875)"
2,2022-12-04 11:56:20.996218,"(-7.500000476837158, 62.400001525878906, 10.163999557495117)","(15.450000762939453, 50.85000228881836, 61.95199966430664)","(21.75, 117.00000762939453, 85.66799926757812)","(47.55000305175781, 50.70000076293945, 47.189998626708984)","(29.700000762939453, 38.70000076293945, 97.5260009765625)","(-21.150001525878906, 41.55000305175781, 102.1240005493164)","(-28.650001525878906, 42.30000305175781, 35.81599807739258)","(18.30000114440918, 48.30000305175781, 137.94000244140625)"
3,2022-12-04 11:56:21.040370,"(-7.800000190734863, 63.000003814697266, 8.470000267028809)","(14.850000381469727, 48.900001525878906, 61.46799850463867)","(22.650001525878906, 118.95000457763672, 85.18399810791016)","(48.150001525878906, 51.45000076293945, 46.947998046875)","(30.150001525878906, 38.10000228881836, 98.01000213623047)","(-21.30000114440918, 42.60000228881836, 102.1240005493164)","(-28.80000114440918, 41.70000076293945, 36.29999923706055)","(18.450000762939453, 47.85000228881836, 137.21400451660156)"
4,2022-12-04 11:56:21.130936,"(-7.650000095367432, 63.750003814697266, 9.196000099182129)","(16.650001525878906, 49.80000305175781, 63.1619987487793)","(22.650001525878906, 117.75000762939453, 84.69999694824219)","(48.45000076293945, 50.85000228881836, 47.189998626708984)","(29.850000381469727, 39.0, 98.25199890136719)","(-20.850000381469727, 41.85000228881836, 101.88199615478516)","(-28.650001525878906, 42.150001525878906, 35.09000015258789)","(18.600000381469727, 48.150001525878906, 137.697998046875)"
5,2022-12-04 11:56:21.175397,"(-7.650000095367432, 62.400001525878906, 8.227999687194824)","(16.5, 49.650001525878906, 59.04800033569336)","(22.05000114440918, 117.9000015258789, 85.66799926757812)","(48.45000076293945, 50.85000228881836, 46.70600128173828)","(30.600000381469727, 38.10000228881836, 98.4939956665039)","(-21.30000114440918, 42.150001525878906, 101.39800262451172)","(-28.350000381469727, 41.55000305175781, 37.0260009765625)","(18.75, 48.150001525878906, 137.94000244140625)"
6,2022-12-04 11:56:21.220254,"(-7.050000190734863, 63.45000076293945, 8.227999687194824)","(15.450000762939453, 49.650001525878906, 62.678001403808594)","(23.55000114440918, 118.05000305175781, 85.66799926757812)","(48.150001525878906, 50.70000076293945, 47.189998626708984)","(30.000001907348633, 38.25, 98.97799682617188)","(-20.55000114440918, 41.85000228881836, 101.63999938964844)","(-28.200000762939453, 41.55000305175781, 36.29999923706055)","(18.150001525878906, 48.900001525878906, 137.45599365234375)"
7,2022-12-04 11:56:21.355530,"(-7.950000286102295, 63.000003814697266, 9.437999725341797)","(15.750000953674316, 48.900001525878906, 61.709999084472656)","(22.350000381469727, 119.10000610351562, 86.1520004272461)","(48.150001525878906, 50.70000076293945, 47.189998626708984)","(29.700000762939453, 38.55000305175781, 97.28399658203125)","(-21.0, 41.70000076293945, 102.1240005493164)","(-28.350000381469727, 42.30000305175781, 34.847999572753906)","(18.30000114440918, 48.45000076293945, 137.697998046875)"
8,2022-12-04 11:56:21.356424,"(-7.200000286102295, 62.70000076293945, 9.196000099182129)","(16.650001525878906, 49.95000076293945, 61.95199966430664)","(22.350000381469727, 117.9000015258789, 84.69999694824219)","(48.150001525878906, 50.70000076293945, 47.43199920654297)","(30.30000114440918, 37.95000076293945, 97.04199981689453)","(-20.850000381469727, 41.70000076293945, 102.1240005493164)","(-27.600000381469727, 41.70000076293945, 36.784000396728516)","(18.150001525878906, 48.0, 137.21400451660156)"
9,2022-12-04 11:56:21.445228,"(-7.650000095367432, 63.000003814697266, 8.470000267028809)","(15.300000190734863, 50.85000228881836, 59.04800033569336)","(22.350000381469727, 117.60000610351562, 84.45800018310547)","(48.150001525878906, 50.55000305175781, 47.43199920654297)","(30.30000114440918, 38.55000305175781, 97.28399658203125)","(-21.0, 42.150001525878906, 102.36599731445312)","(-28.05000114440918, 41.85000228881836, 35.81599807739258)","(18.150001525878906, 48.150001525878906, 137.45599365234375)"
10,2022-12-04 11:56:21.490544,"(-7.050000190734863, 62.85000228881836, 8.953999519348145)","(15.450000762939453, 51.000003814697266, 63.88800048828125)","(22.05000114440918, 118.20000457763672, 85.18399810791016)","(47.85000228881836, 50.85000228881836, 47.91600036621094)","(30.600000381469727, 38.400001525878906, 99.7040023803711)","(-21.30000114440918, 41.85000228881836, 101.88199615478516)","(-28.80000114440918, 41.85000228881836, 36.29999923706055)","(17.850000381469727, 48.30000305175781, 138.1820068359375)"
