,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-06 18:23:26.582296,"(46.05000305175781, 44.70000076293945, 38.720001220703125)","(41.70000076293945, 43.650001525878906, 34.12200164794922)","(45.45000076293945, 112.05000305175781, 101.63999938964844)","(32.55000305175781, 34.05000305175781, 102.60800170898438)","(51.45000076293945, 39.150001525878906, 95.83200073242188)","(26.400001525878906, 45.0, 85.90999603271484)","(3.9000000953674316, 35.10000228881836, 21.053998947143555)","(38.70000076293945, 41.70000076293945, 83.00599670410156)"
1,2022-12-06 18:23:26.627083,"(46.5, 44.25, 38.961997985839844)","(41.25, 43.650001525878906, 34.36399841308594)","(44.10000228881836, 113.25000762939453, 99.22000122070312)","(32.85000228881836, 34.20000076293945, 103.57599639892578)","(52.500003814697266, 39.60000228881836, 95.58999633789062)","(25.950000762939453, 44.400001525878906, 87.60399627685547)","(5.100000381469727, 35.25, 20.56999969482422)","(38.55000305175781, 41.400001525878906, 82.76399993896484)"
2,2022-12-06 18:23:26.717054,"(46.650001525878906, 45.30000305175781, 38.47800064086914)","(41.400001525878906, 43.650001525878906, 34.36399841308594)","(46.20000076293945, 114.60000610351562, 99.94599914550781)","(33.0, 32.70000076293945, 103.09200286865234)","(51.30000305175781, 38.70000076293945, 96.80000305175781)","(25.05000114440918, 44.25, 88.5719985961914)","(5.100000381469727, 35.25, 20.812000274658203)","(38.55000305175781, 41.10000228881836, 82.52200317382812)"
3,2022-12-06 18:23:26.762301,"(45.900001525878906, 45.60000228881836, 39.20399856567383)","(41.25, 43.35000228881836, 34.36399841308594)","(44.70000076293945, 113.4000015258789, 99.46199798583984)","(32.400001525878906, 34.05000305175781, 104.05999755859375)","(52.20000076293945, 39.150001525878906, 94.62200164794922)","(25.500001907348633, 45.150001525878906, 90.26599884033203)","(4.5, 34.95000076293945, 19.360000610351562)","(38.85000228881836, 41.400001525878906, 82.76399993896484)"
4,2022-12-06 18:23:26.807662,"(46.20000076293945, 43.650001525878906, 38.961997985839844)","(41.400001525878906, 43.35000228881836, 34.36399841308594)","(45.45000076293945, 114.00000762939453, 101.39800262451172)","(32.70000076293945, 34.05000305175781, 102.60800170898438)","(52.05000305175781, 39.60000228881836, 94.86399841308594)","(25.05000114440918, 44.55000305175781, 88.5719985961914)","(4.5, 34.95000076293945, 21.053998947143555)","(38.85000228881836, 42.30000305175781, 82.52200317382812)"
5,2022-12-06 18:23:26.897102,"(46.95000076293945, 44.85000228881836, 39.20399856567383)","(41.70000076293945, 43.20000076293945, 33.880001068115234)","(43.650001525878906, 114.00000762939453, 98.73600006103516)","(32.55000305175781, 34.05000305175781, 103.09200286865234)","(52.35000228881836, 38.10000228881836, 94.86399841308594)","(24.600000381469727, 44.70000076293945, 88.81400299072266)","(4.950000286102295, 34.95000076293945, 19.601999282836914)","(38.85000228881836, 42.150001525878906, 83.24800109863281)"
6,2022-12-06 18:23:26.941523,"(46.05000305175781, 44.55000305175781, 39.44599914550781)","(40.80000305175781, 43.650001525878906, 34.847999572753906)","(44.25, 114.45000457763672, 98.4939956665039)","(32.85000228881836, 33.45000076293945, 103.33399963378906)","(51.900001525878906, 38.55000305175781, 94.13800048828125)","(28.05000114440918, 45.150001525878906, 86.87799835205078)","(4.950000286102295, 34.5, 18.634000778198242)","(39.0, 41.55000305175781, 82.27999877929688)"
7,2022-12-06 18:23:26.986949,"(45.60000228881836, 44.25, 39.20399856567383)","(42.0, 43.95000076293945, 34.12200164794922)","(44.55000305175781, 112.95000457763672, 100.43000030517578)","(32.85000228881836, 34.05000305175781, 104.05999755859375)","(51.60000228881836, 38.85000228881836, 93.41200256347656)","(25.05000114440918, 45.900001525878906, 87.60399627685547)","(5.25, 35.25, 19.601999282836914)","(38.400001525878906, 41.25, 81.55400085449219)"
8,2022-12-06 18:23:27.077219,"(45.45000076293945, 43.5, 38.961997985839844)","(41.400001525878906, 43.5, 33.880001068115234)","(45.900001525878906, 112.50000762939453, 100.6719970703125)","(33.150001525878906, 33.45000076293945, 102.60800170898438)","(52.05000305175781, 38.55000305175781, 96.55799865722656)","(26.55000114440918, 43.95000076293945, 86.39399719238281)","(3.9000000953674316, 34.650001525878906, 19.8439998626709)","(38.400001525878906, 40.95000076293945, 82.76399993896484)"
9,2022-12-06 18:23:27.166701,"(45.900001525878906, 44.400001525878906, 39.44599914550781)","(41.10000228881836, 43.5, 34.36399841308594)","(44.85000228881836, 113.70000457763672, 100.43000030517578)","(32.70000076293945, 33.45000076293945, 103.81800079345703)","(51.45000076293945, 39.150001525878906, 96.0739974975586)","(26.850000381469727, 45.30000305175781, 87.84600067138672)","(5.25, 34.20000076293945, 19.8439998626709)","(38.55000305175781, 41.400001525878906, 81.7959976196289)"
