,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 15:57:58.498377,"(42.75, 43.35000228881836, 58.321998596191406)","(40.80000305175781, 42.30000305175781, 58.07999801635742)","(43.650001525878906, 104.70000457763672, 88.33000183105469)","(27.30000114440918, 23.850000381469727, 95.10600280761719)","(64.5, 40.650001525878906, 105.75399780273438)","(59.55000305175781, 29.850000381469727, 127.29199981689453)","(23.400001525878906, 24.150001525878906, 29.281999588012695)","(20.55000114440918, 10.050000190734863, 73.32599639892578)"
1,2022-12-11 15:57:58.588157,"(43.35000228881836, 40.650001525878906, 61.95199966430664)","(40.650001525878906, 41.85000228881836, 59.04800033569336)","(43.5, 104.70000457763672, 89.54000091552734)","(27.150001525878906, 24.750001907348633, 95.83200073242188)","(64.80000305175781, 40.5, 105.75399780273438)","(59.85000228881836, 29.700000762939453, 127.05000305175781)","(22.80000114440918, 23.55000114440918, 28.555999755859375)","(20.25, 10.050000190734863, 73.08399963378906)"
2,2022-12-11 15:57:58.632899,"(45.0, 41.10000228881836, 61.709999084472656)","(38.10000228881836, 42.0, 56.869998931884766)","(44.400001525878906, 105.60000610351562, 92.44400024414062)","(25.950000762939453, 24.450000762939453, 95.58999633789062)","(64.95000457763672, 40.80000305175781, 105.99600219726562)","(60.150001525878906, 29.700000762939453, 127.05000305175781)","(22.650001525878906, 24.0, 30.733999252319336)","(21.150001525878906, 9.75, 73.08399963378906)"
3,2022-12-11 15:57:58.678152,"(43.20000076293945, 41.85000228881836, 61.46799850463867)","(39.30000305175781, 41.400001525878906, 57.8380012512207)","(42.75, 103.6500015258789, 89.54000091552734)","(28.80000114440918, 22.950000762939453, 95.83200073242188)","(64.6500015258789, 40.95000076293945, 105.2699966430664)","(59.400001525878906, 29.55000114440918, 128.01800537109375)","(22.80000114440918, 24.450000762939453, 30.25)","(20.850000381469727, 9.600000381469727, 72.84200286865234)"
4,2022-12-11 15:57:58.812626,"(43.95000076293945, 40.80000305175781, 60.742000579833984)","(38.70000076293945, 43.05000305175781, 58.56399917602539)","(42.30000305175781, 104.70000457763672, 91.95999908447266)","(27.600000381469727, 23.400001525878906, 94.62200164794922)","(64.5, 40.80000305175781, 105.02799987792969)","(59.85000228881836, 29.700000762939453, 126.80799865722656)","(22.650001525878906, 24.750001907348633, 28.79800033569336)","(21.0, 9.90000057220459, 73.08399963378906)"
5,2022-12-11 15:57:58.813526,"(44.10000228881836, 41.55000305175781, 60.742000579833984)","(39.75, 42.45000076293945, 57.354000091552734)","(44.10000228881836, 105.9000015258789, 89.05599975585938)","(29.100000381469727, 26.100000381469727, 96.55799865722656)","(64.5, 40.650001525878906, 105.51200103759766)","(59.70000076293945, 28.950000762939453, 127.05000305175781)","(22.05000114440918, 23.850000381469727, 29.281999588012695)","(20.400001525878906, 10.200000762939453, 73.08399963378906)"
6,2022-12-11 15:57:58.858064,"(44.70000076293945, 40.95000076293945, 61.95199966430664)","(37.05000305175781, 42.0, 58.321998596191406)","(43.80000305175781, 105.1500015258789, 90.99199676513672)","(26.700000762939453, 25.05000114440918, 98.01000213623047)","(64.95000457763672, 40.80000305175781, 105.75399780273438)","(59.70000076293945, 29.400001525878906, 127.29199981689453)","(22.950000762939453, 24.750001907348633, 30.007999420166016)","(20.700000762939453, 9.90000057220459, 73.32599639892578)"
7,2022-12-11 15:57:58.947976,"(44.400001525878906, 41.400001525878906, 60.5)","(38.10000228881836, 44.400001525878906, 57.8380012512207)","(43.20000076293945, 105.00000762939453, 90.26599884033203)","(27.450000762939453, 23.400001525878906, 96.0739974975586)","(64.95000457763672, 41.25, 105.75399780273438)","(60.150001525878906, 29.400001525878906, 127.29199981689453)","(22.350000381469727, 24.150001525878906, 29.766000747680664)","(20.700000762939453, 9.90000057220459, 73.32599639892578)"
8,2022-12-11 15:57:58.993103,"(44.55000305175781, 40.80000305175781, 61.709999084472656)","(39.60000228881836, 41.25, 59.04800033569336)","(43.80000305175781, 105.30000305175781, 89.05599975585938)","(26.700000762939453, 24.0, 94.13800048828125)","(64.6500015258789, 40.650001525878906, 105.51200103759766)","(59.250003814697266, 28.80000114440918, 127.53399658203125)","(22.950000762939453, 24.30000114440918, 29.281999588012695)","(20.25, 10.5, 73.08399963378906)"
9,2022-12-11 15:57:59.082950,"(43.20000076293945, 42.45000076293945, 63.1619987487793)","(40.5, 42.75, 56.14400100708008)","(42.150001525878906, 105.60000610351562, 89.05599975585938)","(26.700000762939453, 24.30000114440918, 98.4939956665039)","(64.6500015258789, 40.80000305175781, 105.75399780273438)","(59.85000228881836, 30.000001907348633, 126.56600189208984)","(22.650001525878906, 24.750001907348633, 30.007999420166016)","(20.850000381469727, 9.90000057220459, 72.84200286865234)"
