,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-11 16:53:49.885304,"(-25.350000381469727, 55.05000305175781, 130.67999267578125)","(7.050000190734863, 43.20000076293945, 82.27999877929688)","(16.5, 124.05000305175781, 103.33399963378906)","(30.30000114440918, 82.05000305175781, 85.4260025024414)","(43.5, 42.900001525878906, 86.87799835205078)","(10.65000057220459, 59.70000076293945, 71.38999938964844)","(-7.650000095367432, 52.500003814697266, 8.227999687194824)","(43.95000076293945, 66.30000305175781, 87.60399627685547)"
1,2022-12-11 16:53:49.930601,"(-26.700000762939453, 54.60000228881836, 129.95399475097656)","(6.750000476837158, 42.30000305175781, 82.27999877929688)","(16.950000762939453, 122.70000457763672, 102.8499984741211)","(31.05000114440918, 82.95000457763672, 85.66799926757812)","(42.900001525878906, 43.05000305175781, 86.39399719238281)","(10.950000762939453, 60.30000305175781, 70.4219970703125)","(-7.950000286102295, 52.650001525878906, 9.437999725341797)","(44.10000228881836, 66.60000610351562, 87.84600067138672)"
2,2022-12-11 16:53:50.020100,"(-25.500001907348633, 54.750003814697266, 129.22799682617188)","(5.100000381469727, 42.30000305175781, 83.48999786376953)","(18.0, 123.60000610351562, 101.63999938964844)","(31.950000762939453, 83.4000015258789, 87.60399627685547)","(43.20000076293945, 42.900001525878906, 86.87799835205078)","(10.050000190734863, 60.30000305175781, 69.4540023803711)","(-6.750000476837158, 52.95000076293945, 7.986000061035156)","(43.650001525878906, 66.45000457763672, 87.60399627685547)"
3,2022-12-11 16:53:50.065271,"(-24.450000762939453, 55.500003814697266, 132.85800170898438)","(4.950000286102295, 42.0, 84.21599578857422)","(17.55000114440918, 123.30000305175781, 104.05999755859375)","(31.200000762939453, 82.5, 86.63600158691406)","(43.05000305175781, 42.60000228881836, 86.63600158691406)","(10.800000190734863, 60.750003814697266, 70.18000030517578)","(-7.950000286102295, 52.500003814697266, 9.680000305175781)","(43.95000076293945, 66.60000610351562, 86.87799835205078)"
4,2022-12-11 16:53:50.110284,"(-26.55000114440918, 54.30000305175781, 128.5019989013672)","(6.900000095367432, 41.55000305175781, 83.24800109863281)","(17.850000381469727, 122.25000762939453, 103.09200286865234)","(30.150001525878906, 82.80000305175781, 85.66799926757812)","(42.60000228881836, 42.900001525878906, 86.1520004272461)","(10.050000190734863, 59.85000228881836, 69.93799591064453)","(-7.800000190734863, 52.80000305175781, 9.196000099182129)","(43.5, 67.05000305175781, 86.63600158691406)"
5,2022-12-11 16:53:50.199839,"(-24.150001525878906, 55.35000228881836, 129.71200561523438)","(5.850000381469727, 42.75, 83.24800109863281)","(16.650001525878906, 122.4000015258789, 105.2699966430664)","(30.150001525878906, 84.1500015258789, 85.90999603271484)","(42.60000228881836, 42.60000228881836, 86.39399719238281)","(10.350000381469727, 60.150001525878906, 70.4219970703125)","(-7.650000095367432, 52.35000228881836, 9.437999725341797)","(44.55000305175781, 66.45000457763672, 88.08799743652344)"
6,2022-12-11 16:53:50.245634,"(-26.700000762939453, 56.250003814697266, 128.74400329589844)","(4.800000190734863, 43.20000076293945, 82.27999877929688)","(16.950000762939453, 122.70000457763672, 103.57599639892578)","(30.900001525878906, 82.05000305175781, 83.9739990234375)","(43.80000305175781, 42.75, 86.63600158691406)","(10.350000381469727, 60.150001525878906, 71.14800262451172)","(-7.350000381469727, 52.35000228881836, 8.711999893188477)","(44.10000228881836, 66.75, 87.84600067138672)"
7,2022-12-11 16:53:50.290560,"(-24.600000381469727, 55.80000305175781, 129.47000122070312)","(7.800000190734863, 42.45000076293945, 83.00599670410156)","(18.150001525878906, 122.4000015258789, 105.2699966430664)","(30.600000381469727, 82.80000305175781, 87.36199951171875)","(43.35000228881836, 43.20000076293945, 86.39399719238281)","(10.050000190734863, 60.45000076293945, 70.66400146484375)","(-6.750000476837158, 52.80000305175781, 8.953999519348145)","(44.10000228881836, 66.1500015258789, 87.36199951171875)"
8,2022-12-11 16:53:50.380374,"(-25.650001525878906, 54.000003814697266, 127.7760009765625)","(6.300000190734863, 41.10000228881836, 81.55400085449219)","(16.5, 122.10000610351562, 103.57599639892578)","(30.900001525878906, 82.5, 86.87799835205078)","(43.05000305175781, 42.900001525878906, 86.63600158691406)","(10.65000057220459, 59.70000076293945, 70.90599822998047)","(-8.100000381469727, 52.05000305175781, 9.92199993133545)","(44.400001525878906, 66.60000610351562, 87.84600067138672)"
9,2022-12-11 16:53:50.425209,"(-24.30000114440918, 54.150001525878906, 129.47000122070312)","(7.500000476837158, 42.150001525878906, 82.76399993896484)","(17.55000114440918, 122.85000610351562, 103.33399963378906)","(30.600000381469727, 82.20000457763672, 85.90999603271484)","(42.60000228881836, 43.05000305175781, 86.39399719238281)","(10.800000190734863, 60.000003814697266, 70.66400146484375)","(-7.350000381469727, 53.250003814697266, 10.163999557495117)","(43.650001525878906, 66.30000305175781, 87.36199951171875)"
10,2022-12-11 16:53:50.470453,"(-25.80000114440918, 56.85000228881836, 131.88999938964844)","(9.0, 42.900001525878906, 83.73200225830078)","(16.5, 121.80000305175781, 104.05999755859375)","(31.80000114440918, 83.25, 84.21599578857422)","(42.75, 42.30000305175781, 86.39399719238281)","(9.90000057220459, 60.30000305175781, 70.66400146484375)","(-6.600000381469727, 52.20000076293945, 9.437999725341797)","(43.80000305175781, 66.30000305175781, 87.84600067138672)"
11,2022-12-11 16:53:50.560655,"(-25.350000381469727, 57.150001525878906, 130.43800354003906)","(8.100000381469727, 40.80000305175781, 82.76399993896484)","(17.25, 122.70000457763672, 103.57599639892578)","(31.650001525878906, 84.60000610351562, 86.39399719238281)","(43.05000305175781, 42.900001525878906, 87.36199951171875)","(10.65000057220459, 60.150001525878906, 70.4219970703125)","(-7.500000476837158, 53.400001525878906, 8.470000267028809)","(43.650001525878906, 66.60000610351562, 87.84600067138672)"
