,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
0,2022-12-06 18:21:42.900413,"(43.650001525878906, 64.20000457763672, 33.15399932861328)","(41.25, 52.650001525878906, 33.395999908447266)","(50.55000305175781, 122.55000305175781, 97.28399658203125)","(49.95000076293945, 36.900001525878906, 84.94200134277344)","(47.25, 39.900001525878906, 102.8499984741211)","(15.450000762939453, 44.400001525878906, 105.75399780273438)","(-2.8500001430511475, 33.75, 37.5099983215332)","(20.100000381469727, 22.650001525878906, 107.20600128173828)"
1,2022-12-06 18:21:42.945116,"(45.0, 64.6500015258789, 34.12200164794922)","(40.20000076293945, 52.650001525878906, 33.395999908447266)","(51.30000305175781, 121.05000305175781, 98.4939956665039)","(50.250003814697266, 37.650001525878906, 83.9739990234375)","(46.95000076293945, 39.75, 102.8499984741211)","(15.750000953674316, 43.05000305175781, 107.20600128173828)","(-3.9000000953674316, 33.45000076293945, 37.75199890136719)","(20.700000762939453, 22.950000762939453, 106.72200012207031)"
2,2022-12-06 18:21:43.035078,"(44.25, 64.20000457763672, 33.395999908447266)","(41.400001525878906, 52.500003814697266, 33.880001068115234)","(51.60000228881836, 121.95000457763672, 100.18799591064453)","(49.80000305175781, 37.35000228881836, 84.21599578857422)","(47.10000228881836, 39.60000228881836, 104.05999755859375)","(13.500000953674316, 43.80000305175781, 105.51200103759766)","(-4.050000190734863, 33.60000228881836, 38.236000061035156)","(20.400001525878906, 22.80000114440918, 106.96399688720703)"
3,2022-12-06 18:21:43.079859,"(44.400001525878906, 64.05000305175781, 33.63800048828125)","(41.70000076293945, 52.500003814697266, 34.36399841308594)","(50.10000228881836, 122.4000015258789, 96.55799865722656)","(50.250003814697266, 36.900001525878906, 85.66799926757812)","(45.900001525878906, 39.60000228881836, 102.60800170898438)","(15.750000953674316, 45.30000305175781, 107.69000244140625)","(-3.750000238418579, 33.45000076293945, 37.99399948120117)","(21.150001525878906, 23.25, 106.72200012207031)"
4,2022-12-06 18:21:43.125170,"(45.45000076293945, 65.10000610351562, 32.66999816894531)","(40.95000076293945, 52.95000076293945, 33.880001068115234)","(51.150001525878906, 121.35000610351562, 97.28399658203125)","(49.80000305175781, 37.35000228881836, 85.4260025024414)","(46.05000305175781, 40.35000228881836, 102.60800170898438)","(15.450000762939453, 43.35000228881836, 105.75399780273438)","(-3.750000238418579, 33.30000305175781, 38.47800064086914)","(20.55000114440918, 22.5, 106.96399688720703)"
5,2022-12-06 18:21:43.214982,"(44.55000305175781, 64.95000457763672, 33.15399932861328)","(41.25, 51.900001525878906, 33.880001068115234)","(50.70000076293945, 123.00000762939453, 100.18799591064453)","(50.400001525878906, 37.5, 84.69999694824219)","(45.900001525878906, 39.0, 103.33399963378906)","(16.05000114440918, 44.10000228881836, 105.2699966430664)","(-2.8500001430511475, 33.30000305175781, 38.236000061035156)","(20.55000114440918, 22.350000381469727, 106.96399688720703)"
6,2022-12-06 18:21:43.259872,"(44.55000305175781, 64.20000457763672, 33.63800048828125)","(40.35000228881836, 52.35000228881836, 33.880001068115234)","(50.85000228881836, 120.30000305175781, 97.5260009765625)","(50.250003814697266, 36.900001525878906, 84.94200134277344)","(47.55000305175781, 39.75, 103.09200286865234)","(14.550000190734863, 44.10000228881836, 105.75399780273438)","(-3.750000238418579, 33.75, 39.20399856567383)","(20.850000381469727, 22.80000114440918, 107.447998046875)"
7,2022-12-06 18:21:43.394791,"(45.150001525878906, 64.20000457763672, 33.15399932861328)","(41.25, 52.650001525878906, 33.395999908447266)","(48.900001525878906, 121.20000457763672, 99.22000122070312)","(49.80000305175781, 36.900001525878906, 84.21599578857422)","(47.400001525878906, 39.60000228881836, 103.81800079345703)","(15.300000190734863, 43.35000228881836, 107.69000244140625)","(-3.750000238418579, 34.05000305175781, 37.0260009765625)","(21.150001525878906, 22.5, 106.96399688720703)"
8,2022-12-06 18:21:43.396124,"(45.0, 64.20000457763672, 33.63800048828125)","(40.80000305175781, 52.500003814697266, 33.63800048828125)","(49.80000305175781, 121.20000457763672, 96.80000305175781)","(49.95000076293945, 37.80000305175781, 84.21599578857422)","(46.5, 40.05000305175781, 102.60800170898438)","(16.350000381469727, 42.45000076293945, 108.17399597167969)","(-3.6000001430511475, 33.45000076293945, 39.20399856567383)","(20.55000114440918, 23.100000381469727, 107.20600128173828)"
9,2022-12-06 18:21:43.439940,"(43.35000228881836, 64.35000610351562, 34.12200164794922)","(41.25, 52.650001525878906, 33.880001068115234)","(50.250003814697266, 122.55000305175781, 98.4939956665039)","(51.000003814697266, 38.10000228881836, 85.66799926757812)","(46.5, 39.900001525878906, 104.302001953125)","(14.250000953674316, 43.20000076293945, 104.302001953125)","(-4.050000190734863, 33.150001525878906, 37.268001556396484)","(21.0, 22.80000114440918, 107.20600128173828)"
