sensor_1_sensor_2_Bx,sensor_1_sensor_2_By,sensor_1_sensor_2_Bz,sensor_1_sensor_3_Bx,sensor_1_sensor_3_By,sensor_1_sensor_3_Bz,sensor_1_sensor_4_Bx,sensor_1_sensor_4_By,sensor_1_sensor_4_Bz,sensor_1_sensor_5_Bx,sensor_1_sensor_5_By,sensor_1_sensor_5_Bz,sensor_1_sensor_6_Bx,sensor_1_sensor_6_By,sensor_1_sensor_6_Bz,sensor_1_sensor_7_Bx,sensor_1_sensor_7_By,sensor_1_sensor_7_Bz,sensor_1_sensor_8_Bx,sensor_1_sensor_8_By,sensor_1_sensor_8_Bz,sensor_2_sensor_3_Bx,sensor_2_sensor_3_By,sensor_2_sensor_3_Bz,sensor_2_sensor_4_Bx,sensor_2_sensor_4_By,sensor_2_sensor_4_Bz,sensor_2_sensor_5_Bx,sensor_2_sensor_5_By,sensor_2_sensor_5_Bz,sensor_2_sensor_6_Bx,sensor_2_sensor_6_By,sensor_2_sensor_6_Bz,sensor_2_sensor_7_Bx,sensor_2_sensor_7_By,sensor_2_sensor_7_Bz,sensor_2_sensor_8_Bx,sensor_2_sensor_8_By,sensor_2_sensor_8_Bz,sensor_3_sensor_4_Bx,sensor_3_sensor_4_By,sensor_3_sensor_4_Bz,sensor_3_sensor_5_Bx,sensor_3_sensor_5_By,sensor_3_sensor_5_Bz,sensor_3_sensor_6_Bx,sensor_3_sensor_6_By,sensor_3_sensor_6_Bz,sensor_3_sensor_7_Bx,sensor_3_sensor_7_By,sensor_3_sensor_7_Bz,sensor_3_sensor_8_Bx,sensor_3_sensor_8_By,sensor_3_sensor_8_Bz,sensor_4_sensor_5_Bx,sensor_4_sensor_5_By,sensor_4_sensor_5_Bz,sensor_4_sensor_6_Bx,sensor_4_sensor_6_By,sensor_4_sensor_6_Bz,sensor_4_sensor_7_Bx,sensor_4_sensor_7_By,sensor_4_sensor_7_Bz,sensor_4_sensor_8_Bx,sensor_4_sensor_8_By,sensor_4_sensor_8_Bz,sensor_5_sensor_6_Bx,sensor_5_sensor_6_By,sensor_5_sensor_6_Bz,sensor_5_sensor_7_Bx,sensor_5_sensor_7_By,sensor_5_sensor_7_Bz,sensor_5_sensor_8_Bx,sensor_5_sensor_8_By,sensor_5_sensor_8_Bz,sensor_6_sensor_7_Bx,sensor_6_sensor_7_By,sensor_6_sensor_7_Bz,sensor_6_sensor_8_Bx,sensor_6_sensor_8_By,sensor_6_sensor_8_Bz,sensor_7_sensor_8_Bx,sensor_7_sensor_8_By,sensor_7_sensor_8_Bz,magnet_x,magnet_y,magnet_z,theta,phi
-15.228947865335568,-144.56053181698445,-262.42987950852046,-38.90921226300691,-57.78552246093744,-82.05709984428006,-38.03684328731738,72.44210022374205,137.6788758478666,17.577632369179476,-110.25395088289912,-184.93893806557907,3.706578982503789,-162.61974654150634,-309.32692733563874,-7.4565786750693075,-113.38815935034498,-192.19893762939856,-1.203946364553353,-173.77500574212323,-348.792029004348,-23.680264397671337,86.77500935604701,180.3727796642404,-22.80789542198181,217.0026320407265,400.1087553563871,32.80658023451504,34.30658093408533,77.49094144294139,18.935526847839355,-18.05921472452189,-46.897047827118286,7.772369190266261,31.172372466639477,70.23094187912187,14.025001500782215,-29.214473925138776,-86.36214949582751,0.8723689756895254,130.2276226846795,219.73597569214667,56.486844632186376,-52.46842842196168,-102.881838221299,42.61579124551069,-104.8342240805689,-227.26982749135868,31.4526335879376,-55.602636889407535,-110.14183778511853,37.705265898453554,-115.98948328118578,-266.7349291600679,55.61447565649685,-182.6960511066412,-322.6178139134457,41.74342226982117,-235.0618467652484,-447.00580318350535,30.580264612248072,-185.83025957408705,-329.8778134772652,36.83289692276403,-246.21710596586527,-486.4709048522146,-13.871053386675683,-52.365795658607226,-124.38798927005968,-25.03421104424878,-3.134208467445859,-7.25999956381952,-18.78157873373283,-63.52105485922411,-163.8530909387689,-11.163157657573096,49.23158719116137,117.12798970624016,-4.910525347057142,-11.155259200616882,-39.46510166870922,6.2526323105159545,-60.38684639177825,-156.59309137494938,0.5,-4.5,0.5,0.0,0.0
10.421053183706183,-42.56052418758996,-123.52190526535637,0.5407894536068589,-25.535522460937507,-66.8111129058035,-7.886841761438468,1.942107853136548,10.628888054897914,11.87763208307718,-20.2539432535046,-38.77093879800094,12.556579363973515,-39.619735097414576,-105.07895675458408,8.893421706400419,-30.4381547727083,-80.87894556396881,14.24605249103747,-47.174999638607645,-141.39806232954328,-9.880263730099324,17.025001726652455,56.71079235955287,-18.307894945144653,44.50263204072651,134.15079332025428,1.4565788993709976,22.30658093408536,84.75096646735543,2.135526180267334,2.940789090175389,18.442948510772283,-1.5276314773057642,12.12236941488166,42.642959701387554,3.824999307331288,-4.614475451017682,-17.876157064186913,-8.427631215045327,27.47763031407405,77.44000096070141,11.336842629470322,5.281579207432905,28.04017410780256,12.015789910366658,-14.084212636477066,-38.267843848780586,8.35263225279356,-4.902632311770795,-14.067832658165315,13.705263037430612,-21.639477177670138,-74.58694942373978,19.76447384451565,-22.19605110664115,-49.399826852898855,20.443421125411987,-41.56184295055112,-115.707844809482,16.780263467838886,-32.38026262584485,-91.50783361886673,22.13289425247594,-49.11710749174419,-152.0269503844412,0.6789472808963364,-19.36579184390997,-66.30801795658314,-2.984210376676762,-10.1842115192037,-42.10800676596787,2.36842040796029,-26.921056385103043,-102.62712353154234,-3.663157657573098,9.181580324706273,24.20001119061527,1.6894731270639536,-7.555264541193072,-36.3191055749592,5.352630784637052,-16.736844865899343,-60.51911676557447,2.5,-5.5,0.5,0.0,0.0
-2.928946720926385,-17.960525713468854,-42.935891471411054,-4.859210641760575,-5.735527038574219,-1.47110130912381,-2.636842238275629,10.64210480137875,39.66889659981976,0.7776314631888732,-17.103947449671594,-47.48294441323532,-1.2434208267613478,-25.21973738623293,-73.13494125165442,-1.906578961171603,-16.03815706152665,-37.80294153564856,-1.0539481765345524,-25.125000401547084,-78.23604450727765,-1.9302639208341892,12.224998674894636,41.46479016228725,0.2921044826507559,28.602630514847604,82.60478807123081,3.7065781841152585,0.8565782637972603,-4.547052941824262,1.6855258941650373,-7.259211672764074,-30.19904978024337,1.022367759754782,1.922368651942204,5.132949935762497,1.8749985443918329,-7.164474688078229,-35.3001530358666,2.2223684034849454,16.37763183995297,41.13999790894357,5.636842104949448,-11.368420411097375,-46.01184310411151,3.6157898149992262,-19.48421034765871,-71.66383994253061,2.952631680588971,-10.302630022952432,-36.33184022652475,3.805262465226022,-19.389473362972865,-76.76494319815384,3.4144737014645026,-27.746052251050344,-87.15184101305508,1.3934214115142811,-35.86184218761168,-112.8038378514742,0.730263277104026,-26.6802618629054,-77.47183813546832,1.5828940617410767,-35.76710520292583,-117.9049411070974,-2.021052289950221,-8.115789936561335,-25.65199683841911,-2.6842104243604763,1.0657903881449435,9.68000287758676,-1.8315796397234256,-8.02105295187549,-30.75310009404234,-0.6631581344102553,9.181580324706278,35.33199971600587,0.1894726502267954,0.094736984685845,-5.101103255623229,0.8526307846370507,-9.086843340020431,-40.4331029716291,-0.5,-6.5,0.5,0.0,0.0
15.371053469808476,-140.21054860165245,-289.0499051432861,-10.709211023230296,-80.435546875,-145.94510033256137,-36.08684204754076,23.092094120226392,57.33488170724161,31.527633132118925,-78.60395698641477,-128.06894294839157,29.95658011499204,-136.81975874853762,-270.84893050946687,15.943421420298122,-104.68817766089188,-195.1029293286173,28.796054112283805,-155.17502252679122,-337.17606220747297,-26.08026449303877,59.77500172665245,143.10480481072472,-51.45789551734924,163.30264272187884,346.3847868505277,16.15657966231045,61.60659161523768,160.98096219489452,14.58552664518356,3.390789853114825,18.20097463381921,0.572367950489646,35.52237094076057,93.94697581466876,13.425000642475329,-14.964473925138783,-48.12615706418688,-25.377631024310467,103.5276409952264,203.27998203980297,42.23684415534922,1.831589888585228,17.8761573841698,40.66579113822233,-56.38421187353762,-124.9038301769055,26.652632443528415,-24.25263078589188,-49.15782899605597,39.5052651355141,-74.73947565179122,-191.2309618749116,67.61447517965969,-101.69605110664116,-185.4038246556332,66.0434221625328,-159.91185286876402,-328.1838122167085,52.030263467838886,-127.78027178111827,-252.4378110358589,64.88289615982457,-178.26711664701762,-394.5109439147146,-1.5710530171268893,-58.21580176212285,-142.7799875610753,-15.584211711820805,-26.08422067447711,-67.03398638022577,-2.73157901983512,-76.57106554037645,-209.1071192590814,-14.013158694693914,32.13158108764574,75.74600118084953,-1.160526002708231,-18.355263778253608,-66.3271316980061,12.852632691985685,-50.48684486589935,-142.07313287885563,1.5,-4.5,0.5,0.0,0.0
-0.3789465301915218,-20.810528002287214,-60.11789830734856,-3.359211595434891,-9.335525512695312,-18.16911461478796,-3.236842262117487,8.842109379015469,30.71488659005413,2.877631606240021,-15.903948594080774,-44.578952714016566,1.7565791732386522,-24.169738149172375,-77.49095168866612,0.0434208480935338,-16.78815706152665,-46.272958015140745,1.6460535400792171,-26.925001545956263,-89.36804829145733,-2.980265065243369,11.4750024895919,41.9487836925606,-2.857895731925965,29.65263738130268,90.83278489740268,3.2565781364315427,4.90657940820644,15.538945593331988,2.135525703430174,-3.3592101468851645,-17.37305338131756,0.4223673782850556,4.022370940760563,13.84494029220781,2.025000070270739,-6.11447354366905,-29.250149984108774,0.1223693333174038,18.17763489171078,48.88400120484209,6.236843201674912,-6.568423081385461,-26.409838099228608,5.115790768673543,-14.834212636477066,-59.32183707387816,3.4026324435284248,-7.452631548831338,-28.103843400352787,5.005265135514108,-17.58947603326095,-71.19893367666937,6.114473868357508,-24.74605797309624,-75.2938393040707,4.993421435356139,-33.01184752818784,-108.20583827872024,3.280263110211021,-25.63026644054212,-76.98784460519488,4.882895802196704,-35.76711092497173,-120.08293488151146,-1.1210524330013685,-8.265789555091605,-32.91199897464955,-2.8342107581464866,-0.8842084674458768,-1.694005301124179,-1.2315780661608036,-11.02105295187549,-44.78909557744076,-1.7131583251451183,7.381581087645728,31.21799367352537,-0.110525633159435,-2.755263396783885,-11.877096602791212,1.6026326919856833,-10.136844484429613,-43.09509027631658,0.5,-6.5,0.5,0.0,0.0
-0.8289472931309749,-11.5105249505294,-31.803895316625912,-2.609211595434891,-5.2855224609375,-7.763108755412873,-2.0368420952244817,2.992110904894375,19.09889690499554,0.7776316420028075,-9.90394477938351,-23.76694862466111,0.7065789825037889,-12.919734334475116,-42.88494888104891,-0.1065787704367395,-9.438154772708293,-24.976945136722776,0.446052777139764,-15.07499734978927,-49.92204914594953,-1.780264302303916,6.225002489591901,24.04078656121304,-1.2078948020935067,14.502635855423776,50.90279222162145,1.6065789351337825,1.6065801711458914,8.0369466919648,1.5355262756347638,-1.409209383945715,-11.081053564423,0.7223685226942353,2.07237017782111,6.826950179903136,1.275000070270739,-3.564472399259868,-18.118153829323617,0.5723695002104092,8.277633365831875,26.86200566040841,3.386843237437698,-4.61842231844601,-16.00383986924824,3.31579057793868,-7.634211873537616,-35.12184012563604,2.5026328249981518,-4.152632311770791,-17.213836381309903,3.055264372574655,-9.78947488885177,-42.15894039053666,2.814473737227289,-12.896055684277885,-42.86584552965665,2.7434210777282706,-15.911845239369493,-61.983845786044455,1.930263324787742,-12.430265677602666,-44.07584204171832,2.4828948723642457,-18.06710825468365,-69.02094605094507,-0.0710526594990186,-3.0157895550916063,-19.1180002563878,-0.8842104124395471,0.4657900066752187,-1.2099965120616645,-0.3315788648630435,-5.17105257040576,-26.155100521288414,-0.8131577529405285,3.481579561766825,17.908003744326138,-0.2605262053640249,-2.155263015314153,-7.037100264900616,0.5526315475765036,-5.636842577080978,-24.945104009226757,0.5,-7.5,0.5,0.0,0.0
-0.3789465301915218,-4.160526476408306,-4.215890250707929,0.390790311913742,-1.68552780151367,4.336897348102767,-0.38684199985705,1.1921040384392985,14.500897332241664,0.7776316420028075,-5.1039484033459095,-13.602947159817347,0.1065786010340624,-5.569737767702653,-19.65294280805085,0.1934209434609655,-3.5881582059358283,-8.7629406201212,0.8960535400792171,-6.075001164486533,-19.188047986281543,0.7697368421052638,2.4749986748946355,8.552787598810696,-0.0078954696655282,5.352630514847604,18.716787582949596,1.1565781721943291,-0.9434219269376038,-9.387056909109418,0.4855251312255842,-1.4092112912943475,-15.437052557342923,0.5723674736524873,0.5723682704724773,-4.54705036941327,1.275000070270739,-1.9144746880782275,-14.972157735573616,-0.7776323117707921,2.877631839952969,10.163999984138895,0.3868413300890655,-3.4184206018322394,-17.939844507920114,-0.2842117108796795,-3.8842099661889833,-23.98984015615362,-0.1973693684527765,-1.9026304044221585,-13.099837968223966,0.5052632281654751,-4.389473362972863,-23.524945334384316,1.1644736418598576,-6.296052441785208,-28.10384449205901,0.4934206008911124,-6.761841806141952,-34.15384014029252,0.5802629433180155,-4.780262244375127,-23.263837952362863,1.2828955399362671,-7.267105202925832,-33.68894531852321,-0.6710530409687451,-0.4657893643567439,-6.049995648233505,-0.584210698541842,1.5157901974100811,4.840006539696148,0.1184218980764096,-0.9710527611406236,-5.585100826464199,0.086842342426903,1.981579561766825,10.890002187929651,0.7894749390451548,-0.5052633967838798,0.4648948217693061,0.7026325966182516,-2.486842958550705,-10.425107366160349,-2.5,-8.5,0.5,0.0,0.0
0.5210521346644352,-4.160526476408307,-15.5898946147216,0.0907901211788786,-2.2855262756347656,-6.795102621379648,-0.2368423813267766,0.4421078531365623,3.852894707729945,1.977631510872589,-2.1039462575787,-7.794944687893519,0.8565786010340624,-4.069735621935443,-16.264946134466868,0.4934206573586706,-2.2381559171174708,-10.698945258793074,1.6460525864049007,-4.424999638607629,-22.33405170942608,-0.4302620134855566,1.8750002007735416,8.794791993341953,-0.7578945159912118,4.60263432954487,19.442789322451542,1.4565793762081538,2.056580218829608,7.794949926828082,0.3355264663696272,0.0907908544728641,-0.6750515197452671,-0.0276314773057645,1.9223705592908369,4.890949355928527,1.1250004517404657,-0.2644731621993217,-6.744157094704477,-0.3276325025056552,2.727634128771328,10.647997329109591,1.8868413896937104,0.1815800180560662,-0.999842066513871,0.7657884798551837,-1.7842093463006776,-9.46984351308722,0.402630536179792,0.0473703585172948,-3.903842637413426,1.555262465226022,-2.1394733629728635,-15.53894908804643,2.214473892199366,-2.5460541107152617,-11.647839395623464,1.093420982360839,-4.511843475072006,-20.117840842196813,0.7302630386854472,-2.680263770254033,-14.55183996652302,1.8828949677316773,-4.867107491744191,-26.186946417156022,-1.121052909838527,-1.965789364356744,-8.470001446573349,-1.4842108535139185,-0.1342096595387714,-2.904000570899555,-0.3315789244676883,-2.3210533810289298,-14.539107021532558,-0.3631579436753918,1.8315797048179725,5.566000875673794,0.7894739853708383,-0.3552640166721859,-6.0691055749592095,1.15263192904623,-2.1868437214901584,-11.635106450633003,2.5,-9.5,0.5,0.0,0.0
-9.678946720926383,-35.21052571346886,-78.99390538742665,-11.15920987882112,-4.5355224609375,2.64291236275119,-2.936841475336176,30.442115482531094,84.68089000802291,-1.0223680122902523,-37.95394401644406,-90.55893318276657,-7.543421017496211,-51.31973204565677,-136.5389482096622,-6.706578675069308,-31.788153246829395,-69.98894617432046,-6.153946650655646,-50.92499582391037,-140.67204914594953,-1.480263157894736,30.67500325253136,81.63681775017784,6.742105245590209,65.65264119599996,163.67479539544956,8.656578708636133,-2.7434183029752006,-11.565027795339915,2.135525703430174,-16.109206332187902,-57.54504282223556,2.9723680458570776,3.422372466639466,9.00495921310619,3.525000070270739,-15.71447011044151,-61.67814375852288,8.222368403484946,34.977637943468594,82.03797764527172,10.136841866530869,-33.41842155550656,-93.20184554551776,3.6157888613249103,-46.784209584719264,-139.1818605724134,4.452631203751814,-27.252630785891892,-72.63185853707165,5.005263228165475,-46.38947336297287,-143.31496150870072,1.9144734630459237,-68.39605949897515,-175.23982319078948,-4.606579542160035,-81.76184752818786,-221.21983821768512,-3.769737199733132,-62.23026872936049,-154.66983618234335,-3.2171051753194706,-81.36711130644147,-225.35293915397244,-6.521053005205959,-13.365788029212702,-45.98001502689564,-5.684210662779055,6.1657907696146665,20.569987008446105,-5.131578638365394,-12.97105180746631,-50.11311596318296,0.8368423424269031,19.53157879882737,66.55000203534175,1.3894743668405645,0.3947362217463919,-4.13310093628732,0.5526320244136613,-19.136842577080976,-70.68310297162907,-0.5,-5.5,0.5,0.0,0.0
-1.2789471023961116,-5.360523424650493,-3.731896720434492,-2.9092098788211214,-1.6855239868164062,9.66089484566136,0.8131585246638239,3.742110904894375,22.00288860421432,0.6276323214957579,-6.603945542322961,-23.52495185952438,-0.9434206360264844,-9.01973566961916,-34.41495147504304,-0.8565782935995816,-5.388155535647744,-13.360947822269653,-0.7539470321253728,-9.074999257137902,-28.62605152632061,-1.6302627764250095,3.674999437834087,13.392791566095852,2.092105627059936,9.102634329544868,25.73478532464881,1.9065794238918696,-1.243422117672468,-19.793055139089887,0.3355264663696272,-3.659212244968666,-30.68305475460855,0.4223688087965301,-0.027632110997251,-9.62905110183516,0.5250000702707389,-3.714475832487409,-24.89415480588612,3.722368403484946,5.427634891710781,12.34199375855296,3.53684220031688,-4.918421555506555,-33.18584670518574,1.9657892427946368,-7.334211682802753,-44.0758463207044,2.05263158522154,-3.702631548831338,-23.02184266793101,2.1552628466957486,-7.389475270321496,-38.28694637198197,-0.185526203168066,-10.346056447217336,-45.5278404637387,-1.7565791606903085,-12.761846574513534,-56.41784007925736,-1.6697368182634054,-9.13026644054212,-35.36383642648397,-1.5671055567891967,-12.817110162032275,-50.62894013053493,-1.5710529575222425,-2.415790127296198,-10.88999961551866,-1.4842106150953394,1.215790006675217,10.164004037254728,-1.3815793536211307,-2.471053714814941,-5.10109966679623,0.086842342426903,3.631580133971415,21.05400365277339,0.1894736039011117,-0.055263587518743,5.788899948722431,0.1026312614742087,-3.686843721490158,-15.265103704050958,-2.5,-7.5,0.5,0.0,0.0
