sensor_1_Bx,sensor_1_By,sensor_1_Bz,sensor_2_Bx,sensor_2_By,sensor_2_Bz,sensor_3_Bx,sensor_3_By,sensor_3_Bz,sensor_4_Bx,sensor_4_By,sensor_4_Bz,sensor_5_Bx,sensor_5_By,sensor_5_Bz,sensor_6_Bx,sensor_6_By,sensor_6_Bz,sensor_7_Bx,sensor_7_By,sensor_7_Bz,sensor_8_Bx,sensor_8_By,sensor_8_Bz,magnet_x,magnet_y,magnet_z,theta,phi
68.39333640204535,-70.55999908447265,-684.8277220408122,21.47333425945705,-3.400001017252606,-346.1514195455445,45.66666810777453,-13.636667209201391,-517.3153281953599,75.72666699091593,-54.38000005086263,-766.6560053242578,42.87000324991014,-54.25000167422824,-519.746059290568,32.56333412594265,-26.07333376540078,-356.2831442515055,38.37000000476837,-24.43333265516493,-449.8080723656548,19.700001992119685,-9.103332985772028,-286.571009572347,1.5,-4.5,0,0,0
15.143334017859566,-10.710000610351564,-189.21172472635905,5.423334545559353,-2.0499987284342467,-113.8314198507203,8.616666963365343,-1.786664920383032,-149.47533185746934,14.82666737238566,-7.58000081380208,-199.8919977558984,11.370000388887194,-10.300000434451633,-161.82809054056804,9.913333553738063,-7.173333670033349,-120.09115816752116,8.820000767707825,-5.233333799574112,-138.1120884789361,3.950000084771052,-4.153334130181207,-98.53702061971028,2.5,-6.5,0,0,0
32.09333430396186,-136.860009765625,-690.6357054392497,47.27333492702908,-43.000003306070965,-513.8574437154664,69.36667077806261,-90.73667712741428,-730.0333152559068,65.37666851679484,-170.63000768025717,-944.283996046914,12.420000579622055,-81.10000014834934,-454.1640890757243,24.463334221310085,-56.073335672749415,-360.3971579233805,39.27000153064728,-74.83333418104384,-521.9241001976861,29.450001992119685,-38.95333336724176,-362.80102055867513,-0.5,-4.5,0,0,0
10.643333541022407,-15.809999084472658,-138.1497282663981,6.923334545559353,-6.549998728434247,-102.21542253626716,10.566667726304797,-7.936666446261938,-128.42133100297715,13.32666737238566,-15.08000081380208,-159.4779962910546,7.620000388887194,-13.300000911288793,-111.97608553568524,7.213333744472926,-11.82333376540078,-91.53515841166178,8.820000767707825,-10.783334943983292,-110.76608780754935,4.700000084771052,-6.553333748711481,-83.29101842244467,0.5,-7.5,0,0,0
4.193333731757271,-8.160001373291017,-63.12973162333171,1.8233341640896263,-3.700000254313153,-49.94342317713632,4.566665818956164,-4.636667209201391,-58.96733243730333,6.42666691939036,-7.130000050862627,-70.42199653519525,2.9700001743104725,-7.150000339084201,-52.44408785502116,3.763332981533473,-6.873333479298486,-44.10315539042155,3.420000195503235,-6.733333799574112,-51.476086892022025,1.5500004662407785,-5.803333748711481,-40.45702260335287,0.5,-9.5,0,0,0
6.743333922492134,-8.160001373291017,-89.99173113505046,3.923334545559353,-3.100001780192059,-63.97942247523202,7.116666963365343,-3.4366664462619383,-79.53733594682481,9.12666702667872,-7.130000050862627,-97.52600044144523,5.07000019815233,-8.200000529819064,-75.19208895365398,5.713333744472926,-6.423333670033349,-61.04315401713053,5.670000195503235,-5.983333799574112,-72.2880909813775,3.349999703301325,-5.653334130181207,-52.79902165730795,1.5,-8.5,0,0,0
0.5933333502875442,-107.46000061035156,-544.2257322947185,34.37333530849881,-58.30000635782878,-518.9394139303101,37.71666782167223,-100.33666797214084,-672.6793113496568,12.276667181650796,-149.18001073201498,-778.2719721211328,-3.479999992582533,-62.80000091128879,-355.91207491556804,10.813333649105497,-49.17333414687051,-305.94714571634927,16.92000114917755,-71.68333265516493,-456.10009507073295,18.950001992119685,-45.40333413018121,-342.2310132344564,-1.5,-4.5,0,0,0
25.19333420859443,-62.16000518798828,-370.9537291208903,25.07333452171749,-20.800002543131512,-284.68343248499764,36.0666677263048,-37.03666492038303,-377.1973167207506,37.62666851679484,-68.18000310262045,-472.3840021504296,12.270000484254624,-42.55000091128879,-264.9201010386149,17.71333392328686,-29.223335291279685,-213.01915194193523,23.22000038623809,-36.28333494398329,-290.33007553948295,17.149998940361872,-20.35333489312066,-210.09902470906576,-0.5,-5.5,0,0,0
18.14333407746421,-18.960000610351564,-214.37973925272624,8.123333401150173,-4.450000254313153,-137.30542650355233,14.766666581895617,-5.686666446261938,-180.45132978227403,20.676667753855387,-15.380000050862629,-236.43400520218745,13.32000019815233,-16.750000720553928,-173.9280813852946,11.563333649105497,-11.07333376540078,-132.91715456644695,12.120000004768372,-10.933332655164932,-159.89208725823298,6.200000084771052,-6.553333748711481,-114.50902837117512,1.5,-6.5,0,0,0
14.69333373175727,-32.90999755859375,-215.3477263132731,12.62333435482449,-12.400001017252606,-169.7334202779664,18.366666963365343,-19.336667972140845,-216.02533490922715,19.0266671816508,-34.28000157674153,-262.8120111836328,7.470000293519762,-23.950000529819064,-162.79609285990398,9.463333744472926,-18.273334528340232,-132.91715456644695,12.570000767707825,-20.233335706922745,-173.68609360588923,7.849999703301325,-14.953333367241754,-129.029017384847,-0.5,-6.5,0,0,0
9.743333922492134,-7.859998321533203,-122.90373369852702,3.173334545559353,-1.900001017252606,-80.4354237569703,6.066665818956164,-1.9366664462619383,-100.10733564164904,9.12666702667872,-6.530001576741533,-130.92199653519523,7.470000293519762,-7.750000243716769,-104.47408663431804,6.01333393520779,-5.823333765400781,-81.855158106486,5.220000386238098,-4.783333036634659,-92.85809067620173,3.200000084771052,-3.703333367241754,-68.77102177937826,2.5,-7.5,0,0,0
4.343333350287544,-14.010003662109376,-83.45773455301921,5.7233337826199,-8.650001017252606,-73.6594227804078,6.366666963365343,-10.036668735080298,-86.07133252885606,7.026666943232218,-14.33000081380208,-98.01000160111322,2.5200001266267567,-12.100000148349338,-66.48009096781414,4.3633333630032,-11.07333376540078,-56.9291556040446,4.620000004768372,-11.233335706922745,-71.07809189690484,2.599999703301325,-9.103332985772028,-56.91302007039389,-1.5,-8.5,0,0,0
3.4433337317572708,-14.61000213623047,-74.50373217264811,4.9733337826199,-9.400001017252606,-69.78742113245858,6.66666620042589,-10.936666446261938,-79.53733594682481,5.676666800181071,-14.179999287923174,-89.78199714554681,1.020000007417467,-11.350000625186496,-58.010089747111,3.763332981533473,-11.523333574665918,-52.08915545145671,3.870000243186951,-12.133333418104383,-65.75408676995171,2.7499993218315986,-9.703333367241754,-53.76702397664389,-2.5,-8.5,0,0,0
8.993333922492134,-18.809999084472658,-135.24573656717936,7.523333019680447,-8.35000178019206,-108.26541795863044,11.016666581895617,-10.936666446261938,-131.5673347261217,12.57666737238566,-18.97999852498372,-160.2039942158593,5.370000269677904,-15.550000911288793,-106.16808687845868,6.463333744472926,-12.423334146870507,-88.63115145365397,7.020000100135803,-13.633333418104383,-109.79808548821345,5.150000847710505,-9.55333374871148,-83.53302281697592,-0.5,-7.5,0,0,0
54.14333640204536,-31.559999084472658,-540.595727411906,10.9733337826199,2.299999745686847,-253.22342577113045,27.8166677263048,1.3633327907986086,-369.21132428911,48.57666927973429,-15.980002339680986,-549.5819696797265,43.92000248697069,-30.700000529819064,-460.9400900522868,29.26333393520779,-13.173334146870507,-304.25314547220864,27.570000767707825,-8.383333418104385,-353.7340977562798,12.800000466240778,-2.203333367241754,-226.31301396687823,2.5,-4.5,0,0,0
29.24333487616645,-16.11000213623047,-308.27572008768715,8.123333401150173,1.2500005086263002,-168.52342882288826,16.866666963365343,0.9133320278591556,-231.2713371064928,27.87666851679484,-7.58000081380208,-323.0700067891015,23.52000096109178,-14.800000911288793,-262.98409639994304,17.863333929247325,-8.523333574665918,-186.8831503550212,16.470000386238098,-5.233333799574112,-217.24609116448292,7.849999703301325,-1.753332604302301,-146.69501775105795,2.5,-5.5,0,0,0
4.343333350287544,-18.960000610351564,-108.62573382059732,6.4733337826199,-12.10000178019206,-102.45741930140387,7.71666734483507,-14.536668735080298,-118.74133069780136,6.726666990915934,-20.630000050862627,-132.8580011738671,2.220000055101183,-15.4000003390842,-84.14609133402507,4.213333744472926,-14.07333376540078,-74.83715273539225,4.770000100135803,-14.533334943983292,-94.79408768547906,3.800000466240778,-11.80333374871148,-77.96702092488607,-2.5,-7.5,0,0,0
8.993333922492134,-60.96000061035157,-313.8417296091715,21.77333445019192,-31.45000025431316,-283.71541490687264,24.96666734483507,-48.73666949801975,-355.1753440645006,18.57666737238566,-73.43000310262045,-415.2720026387109,2.5200001266267567,-40.60000014834934,-221.8440817515056,10.063333649105497,-31.62333490980996,-188.81915499369305,13.77000057697296,-41.83333418104384,-262.9840977562798,12.649998940361872,-27.2533326043023,-200.41901677449545,-1.5,-5.5,0,0,0
3.1433335410224075,-5.309999084472658,-57.80573412577312,1.0733341640896263,-2.4999994913737,-41.23142137659921,3.21666734483507,-2.6866664462619383,-51.22333295610216,3.876666609446208,-4.429999287923174,-61.46799796952142,2.6700001027848987,-5.800000196033054,-49.29809176127116,2.7133337444729264,-4.92333343161477,-41.44115473429362,2.5200001001358032,-4.933334562513565,-47.1200878991021,0.2000000847710517,-4.603332985772028,-36.58502095540365,2.5,-9.5,0,0,0
7.643333541022407,-13.559999084472658,-89.99173113505046,6.173334545559353,-6.700000254313153,-73.90141954554451,7.566667726304797,-8.086667972140845,-88.24933393266465,9.276667062441508,-13.58000081380208,-102.84999793900384,4.32000019815233,-12.100000148349338,-72.04608523050945,5.263332981533473,-10.023333574665918,-61.769155756632486,6.420000195503235,-9.733335706922745,-74.22408799065484,4.400000847710505,-8.05333374871148,-58.84902470906576,-0.5,-8.5,0,0,0
7.643333541022407,-33.80999908447266,-191.8737272898356,11.7233337826199,-17.050002543131512,-168.52342882288826,14.316667726304797,-23.98666949801975,-205.61932904985213,12.876667086283366,-36.22999852498372,-241.0319971455468,3.2700001266267567,-23.950000529819064,-143.19408785502117,7.063333172268337,-19.923334146870506,-121.78515841166178,8.370000004768372,-23.383333418104385,-161.34408310784235,7.250001229180231,-16.153334130181207,-125.15702336629232,-1.5,-6.5,0,0,0
11.093333827124702,-11.309999084472658,-133.79373308817546,4.823334164089626,-3.400001017252606,-91.08341875208748,8.91666620042589,-3.736665683322485,-117.53133161332872,11.526667181650796,-9.380000050862629,-148.83000129593742,7.770000245836046,-11.200000529819064,-114.15409456888835,7.51333393520779,-8.523333574665918,-87.66315676371256,6.87000048160553,-7.483333799574112,-104.23209122551812,4.400000847710505,-5.503332604302301,-76.5150250752767,1.5,-7.5,0,0,0
19.193334119187465,-27.210000610351564,-223.57573839823405,10.823334164089626,-7.600001780192059,-156.42342271937264,17.616666963365343,-11.986665683322483,-204.1673332002428,22.176667753855387,-24.22999852498372,-258.940001906289,12.120000388887194,-21.10000014834933,-174.89608370463054,11.863333839840358,-14.523333574665918,-137.27315737406414,13.77000057697296,-15.433332655164932,-173.44408921135798,8.450001992119685,-8.953333367241754,-124.91501897176109,0.5,-6.5,0,0,0
7.343333350287544,-11.460000610351564,-92.16973253885904,4.9733337826199,-3.9999994913737,-69.3034199727906,7.266666581895617,-4.786668735080298,-85.10333020952012,9.576667014757792,-8.480002339680986,-102.12400001419915,4.470000204112795,-9.700000529819064,-74.46609102884929,5.8633333630032,-7.473333383931054,-61.04315401713053,5.370000004768372,-7.633333418104385,-74.46608475579156,4.099999703301325,-4.903334130181207,-57.88102238972982,0.5,-8.5,0,0,0
35.99333487616645,-30.960000610351564,-369.2597288767497,13.9733337826199,-1.450000254313153,-213.77742662562264,26.016667535569933,-5.0866679721408445,-298.06334455278187,39.57666737238566,-22.130000050862627,-412.1260065449609,25.470001724031235,-25.750001674228244,-291.5400961558024,19.51333393520779,-14.97333433760537,-211.8091604868571,21.72000038623809,-12.133333418104383,-262.0160801781548,12.349999703301323,-4.453333367241754,-177.42902654012045,1.5,-5.5,0,0,0
-0.4566658867730027,-47.46000061035157,-247.533730951945,14.87333435482449,-33.250003306070965,-259.27342882288826,12.21666734483507,-45.73666949801975,-302.9033408906725,2.0766668955485024,-59.63000005086263,-330.8139948262109,-2.430000278684828,-32.200000529819064,-174.4120901743571,4.3633333630032,-27.87333490980996,-157.84315706888836,6.120000004768372,-38.233335706922745,-220.63409165276423,7.550000466240778,-27.55333565606012,-178.39701360066732,-2.5,-5.5,0,0,0
10.946053153590151,-252.0315886045757,-659.354462799273,26.17500101892572,-107.47105678759124,-396.9245832907526,49.85526541659706,-194.24606614363825,-577.297362954993,48.98289644090753,-324.47368882831773,-797.0333386471397,-6.631579215589323,-141.77763772167657,-474.415524733694,7.239474171086362,-89.41184206306934,-350.0275354636343,18.40263182865946,-138.6434292542307,-467.15552516987447,12.149999518143504,-78.25658286245246,-310.5624337949251,0.5,-4.5,0.5,0.0,0.0
19.79605353505988,-70.23157792342337,-282.0764781801324,9.375000351353696,-27.67105373583341,-158.55457291477606,19.25526408145302,-44.696055462485866,-215.26536527432893,27.682895296498348,-72.17368577655992,-292.70536623503034,7.918421451982699,-49.97763466991877,-243.30553938213149,7.239474171086362,-30.6118428260088,-176.99752142554834,10.90263182865946,-39.79342315071507,-201.1975326161636,5.550001044022409,-23.05657828481573,-140.67841585058915,2.5,-5.5,0.5,0.0,0.0
-0.6039475139818702,-42.78158097518118,-202.45846670552305,2.324999206944515,-24.821055261712324,-159.522575234112,4.255263127778704,-37.04605393660696,-200.98736539639924,2.032894724293759,-53.42368577655993,-242.1273633053428,-1.3815789771707434,-25.677633525509584,-154.97552229228774,0.6394733127794776,-17.56184358894825,-129.32352545386863,1.302631447189733,-26.743423913654528,-164.6555251698745,0.4500006625526822,-17.656580573634095,-124.2224221982454,-0.5,-6.5,0.5,0.0,0.0
43.64605439336676,-217.98160081160697,-602.4844676820856,28.275000923558284,-77.77105220995452,-313.43456253879947,54.35526541659706,-137.54605393660697,-456.5393673495242,79.73289644090752,-241.07369493183336,-659.8193493893272,12.118421261247835,-139.3776438251922,-474.415524733694,13.689474278374725,-81.16184206306934,-331.6355371726187,27.70263297306864,-113.29342315071509,-407.3815383534682,14.850000281082956,-62.806578284815735,-265.3084054746126,1.5,-4.5,0.5,0.0,0.0
1.946052676752993,-42.78158097518118,-209.71847647114805,2.324999206944515,-21.971052972893965,-149.6005781637995,5.305264272187884,-33.446055462485866,-191.54936185636012,5.18289493887048,-51.62369035419665,-240.4333630612022,-0.9315789294870276,-26.877632381100405,-165.13952375713149,0.1894735035143409,-18.6118428260088,-132.22752478248194,1.9026318286594592,-25.993423913654528,-163.4455184560073,0.299999136673776,-15.856579429224915,-120.35042817969072,0.5,-6.5,0.5,0.0,0.0
0.4460526767529931,-22.83157639754446,-131.79447287007383,1.274999969883968,-11.321051447015058,-99.99057755344792,3.055264272187884,-17.54605393660696,-124.03136411466096,2.4828947719774748,-25.823687302438834,-150.89336977506937,-0.3315789652498144,-12.92763161816095,-108.02752424541272,-0.2605263057507958,-9.911842063069344,-88.90952398902492,0.5526314471897327,-13.393421624836169,-106.81752773335106,-1.0038677089596605e-07,-7.75657904775519,-81.8724237241243,0.5,-7.5,0.5,0.0,0.0
0.4460526767529931,-9.331580212241724,-74.92447012349179,0.8249992069445149,-5.171053735833418,-70.70857987278386,0.0552623648392511,-7.646052410728053,-79.26136747159455,0.8328946766100431,-10.523684250681022,-89.42536745573345,-0.3315789652498144,-4.227631808895814,-61.32152296367444,0.3394740757189307,-3.76184244453907,-55.271527315440935,0.2526317332920276,-5.743422006305895,-66.16152950337059,-0.450000863326224,-3.2565790477551904,-55.73642213721024,-2.5,-8.5,0.5,0.0,0.0
0.8960524860181298,-6.481577923423366,-59.67847174092343,0.3750003513536946,-2.3210514470150585,-44.08857712620183,0.8052623648392512,-4.1960516477886,-52.88336911954378,1.1328948673449064,-6.923685776559928,-63.53136644865337,-1.0815790248544592,-4.377631665844667,-51.88352705302991,0.0394738849840674,-2.4118423014879227,-43.41352560645656,0.4026318286594592,-4.243422006305895,-48.97952648213035,-0.7500001003867709,-2.056578284815737,-37.34442003149735,2.5,-9.5,0.5,0.0,0.0
-8.253947132512144,-85.83157639754447,-338.7044689027887,1.4249995884142417,-50.621050684075605,-259.710563515362,2.9052627463089777,-81.29605393660697,-341.34738126553987,-5.317105657175968,-116.27369188007556,-423.3853589108116,-7.231579120221891,-47.877632381100405,-248.1455357200221,-0.7105261150159325,-34.5118443518877,-202.16552069312647,-1.5473684574428357,-54.04342315071507,-268.7155227284682,-2.100000481856497,-34.906580573634095,-198.03241975683915,-0.5,-5.5,0.5,0.0,0.0
-0.9039467510424172,-16.231577923423366,-105.900475677691,0.3750003513536946,-10.871054498772873,-102.16857895725651,2.0052631277787043,-14.54605393660696,-115.56137052335237,-1.717105275706241,-19.97368882831774,-127.90336428190533,-1.531579072538175,-9.627632381100405,-82.37552381816663,0.0394738849840674,-7.211842253804207,-71.48552420264797,-0.0473684574428356,-10.843422387775622,-92.53952785542135,-0.1499997189170443,-7.156578666285464,-77.2744241513704,-2.5,-7.5,0.5,0.0,0.0
-26.70394980280023,-218.8815947080913,-620.634492096148,12.524999969883968,-126.97105678759124,-460.8125837790338,15.205263890718156,-218.0960569883648,-639.2493893221805,-16.267105466441105,-324.32369493183336,-816.8773938229209,-20.431578929487028,-113.72763466991876,-421.41753889385024,-2.6605268779553857,-79.81184358894825,-335.9915247214468,-1.5473684574428357,-135.79342315071509,-474.41553493549947,2.3999995181435025,-81.10658133657356,-332.82641084570633,-0.5,-4.5,0.5,0.0,0.0
0.1460524860181298,-6.331580212241725,-62.098473724566006,-0.6750007930554851,-3.2210529728939647,-48.20257935398503,0.8052623648392512,-4.9460516477886,-56.27136960782503,1.7328947719774748,-7.223685013620475,-67.64536867643658,-0.0315789533288854,-3.777631761212098,-55.51352430644788,-0.1105266872205223,-2.8618423491716385,-45.34952643043117,-0.1973683143916882,-4.693420861896716,-51.64152523090965,-1.200000863326224,-1.4565798106946437,-40.24841936011063,1.5,-9.5,0.5,0.0,0.0
-11.253947132512144,-74.581584026939,-288.3684703676324,0.0749992069445149,-54.52105220995451,-261.4045637595026,-2.494736872221296,-80.39605241072806,-321.50335660733674,-15.517105466441103,-105.32369493183336,-373.7753735592491,-8.281579310956754,-42.02763390697931,-207.9735233909205,-1.7605263057507958,-33.31184358894825,-179.41751959449363,-3.6473685408893375,-52.99342009895726,-243.5475234608901,-1.3500004818564977,-35.656580573634095,-188.8364206113313,-1.5,-5.5,0.5,0.0,0.0
1.0460530582227197,-20.73157792342337,-129.13247030659727,0.6749995884142415,-11.321051447015058,-105.55657944553776,1.5552623648392512,-17.096053173667507,-127.66136899747346,0.3828946289263273,-24.92368577655993,-151.8613720944053,-1.231579001012601,-11.57763219036554,-102.94552351299085,0.0394738849840674,-8.561842635273933,-86.97352697974758,-0.0473684574428356,-12.793423150715077,-108.26952358296045,-0.2999993374473177,-8.356579429224917,-83.80842073340165,-0.5,-7.5,0.5,0.0,0.0
1.3460522952832663,-12.331580212241724,-87.99247091694882,0.0749992069445149,-5.171053735833418,-66.35257706516667,1.2552631277787043,-8.096053173667507,-78.0513683871219,0.9828947719774748,-12.923685776559928,-95.71736727262798,-0.4815790010126013,-8.127631904263245,-75.35752607646741,0.1894735035143409,-6.461842253804207,-61.80552771216945,0.4026318286594592,-7.843422387775622,-70.51752468159324,-1.0499993374473178,-4.456579810694644,-55.01042421240555,1.5,-8.5,0.5,0.0,0.0
0.7460528674878564,-92.28158860457572,-355.6444713441949,4.725000732823421,-46.42105373583342,-235.75257096165103,11.455263890718156,-76.04605393660697,-318.1153561190555,8.182895058079769,-115.67368577655992,-417.8193799069053,-4.0815790248544594,-54.627632381100405,-269.4415257102565,-0.1105266872205223,-36.46184511482716,-207.97351935035303,3.102631637924596,-55.84342620247288,-267.5055312733901,0.4500006625526822,-33.70657981069464,-187.6264138974641,0.5,-5.5,0.5,0.0,0.0
53.99605477483649,-156.1815825010601,-473.9824840395074,23.625000828190853,-53.02105220995451,-232.60657486790103,47.00526503512734,-87.14606004012259,-330.4573666171024,74.03289949266534,-152.57369493183336,-477.5933667233116,23.81842107051297,-114.77763772167656,-410.5275242454128,17.58947455255609,-66.31184358894825,-281.5415125144156,29.20263297306864,-82.84342620247288,-319.7775344472182,14.100000281082956,-46.75657904775519,-209.40641267676105,2.5,-4.5,0.5,0.0,0.0
0.2960530582227196,-10.231577923423366,-87.99247091694882,-0.2250000301160319,-5.771052209954512,-73.61257920139714,1.4052627463089775,-8.54605393660696,-87.48936429776643,0.2328945335588956,-13.223685013620477,-100.55737123991314,-1.3815789771707434,-6.477631808895814,-72.45352674785413,0.0394738849840674,-4.661842063069344,-62.28952505714015,0.5526314471897327,-6.643421624836169,-74.63152309467918,-0.8999997189170443,-4.75657904775519,-58.15642030615555,-0.5,-8.5,0.5,0.0,0.0
-2.553948276921324,-37.53158097518118,-182.1304790346246,0.8249992069445149,-24.97105678759123,-160.4905775534479,0.6552627463089777,-35.54605393660696,-192.5173641756961,-3.5171054664411043,-48.47368882831774,-224.70336733366312,-2.731579120221891,-21.627632381100405,-136.09953047099867,0.6394733127794776,-16.81184358894825,-117.4655237448843,-0.0473684574428356,-24.943420861896715,-154.0075301747573,0.299999136673776,-16.75657904775519,-121.56041963476883,-1.5,-6.5,0.5,0.0,0.0
-13.953947895451597,-55.681582501060085,-232.4664775697809,-5.025001174525212,-49.57105526171232,-239.1405714499323,-9.544738016630475,-65.24605851424369,-277.4593807772586,-20.317106610850285,-78.32368730243883,-302.3853589108116,-9.031579310956754,-32.427633525509584,-167.5595219260768,-3.260527259425112,-26.8618428260088,-152.07152655250147,-6.947368552810268,-41.893421624836165,-206.5215224843276,-2.850000481856497,-31.00657904775519,-169.47642000097977,-2.5,-5.5,0.5,0.0,0.0
5.996052867487856,-42.181582501060085,-201.00647085591368,3.074999206944515,-18.52105220995451,-131.45058426731512,8.155262746308978,-29.54605393660696,-171.94737211026643,9.382895105763485,-46.37368272480212,-220.5893689205772,0.8684210824339014,-26.27763199963068,-166.34953047099867,3.189473503514341,-18.31184358894825,-127.62952520972804,3.702631542557164,-23.443420861896715,-154.0075301747573,0.8999995181435025,-14.50657904775519,-110.42841585058916,1.5,-6.5,0.5,0.0,0.0
0.2960530582227196,-6.031577160483913,-62.34047430439999,0.9750007328234211,-3.0710514470150585,-53.284580086406905,0.8052623648392512,-4.1960516477886,-60.869369180578936,0.3828946289263273,-7.073683487741569,-71.5173703243858,-0.3315789652498144,-3.477631808895814,-53.093526137502565,0.9394735035143408,-1.9618422538042068,-45.10752585059719,0.1026316379245959,-3.043421243366442,-54.06152721455223,-0.2999993374473177,-1.3065782848157372,-44.12042100805985,-0.5,-9.5,0.5,0.0,0.0
